time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count
4843,5,0,0.474396,0.644068,0.661553,3.58579,31,2.17598,0.0214932,0.000783092,2.91997e-022,1.21944e-016,5.60126,0,32,6,0,137,0,0
4943,5,0,0.332077,0.58167,0.653564,2.68225,30,1.62903,0.0002478,9.02844e-006,3.3665e-024,1.40592e-018,6.01259,0,28,6,0,139,0,0
5043,6,0,0.232454,0.511827,0.639391,3.12759,30,2.11559,0.272223,0.0106399,3.88131e-026,1.62091e-020,6.7812,0,42,6,0,135,0,0
5143,6,0,0.162718,0.442005,0.619652,2.72248,31,1.52363,0.203139,0.000122669,4.47485e-028,1.86878e-022,5.83869,0,26,5,0,135,0,0
5243,6,0,0.113902,0.376385,0.595325,2.96021,30,1.33025,0.137379,0.137757,5.15916e-030,2.15456e-024,5.94428,0,26,5,0,135,0,0
5343,6,9,2.77973,0.857054,0.621498,3.5947,31,2.30047,0.00158387,0.0103843,5.9481e-032,2.48404e-026,5.44295,0,34,6,0,135,0,0
5443,6,0,1.94581,1.07481,0.666829,3.28532,32,1.55343,0.064846,0.36012,6.8577e-034,2.86391e-028,5.55012,0,26,6,0,134,0,0
5543,6,0,1.36207,1.13226,0.713372,3.75194,30,1.66012,0.128748,0.0481667,7.90639e-036,3.30186e-030,5.84609,0,26,5,0,133,0,0
5643,6,0,0.953448,1.0965,0.751684,4.51589,31,1.21298,0.0539132,0.0488737,9.11545e-038,3.80679e-032,9.06355,0,26,5,0,133,0,0
5743,6,0,0.667414,1.01068,0.777584,4.25506,31,1.65453,0.00941767,0.092943,1.05094e-039,4.38893e-034,6.48715,0,28,6,0,133,0,0
5843,6,0,0.467189,0.901982,0.790024,3.81661,35,1.7468,0.243955,0.00467444,1.21156e-041,5.06009e-036,6.65916,0,26,5,0,133,0,0
5943,6,0,0.327033,0.786992,0.78972,3.91853,34,1.52315,0.198523,0.160054,1.38729e-043,5.83389e-038,6.19575,0,26,5,0,133,0,0
6043,6,1,0.528923,0.735378,0.784286,5.99547,31,1.93341,0.00228881,0.00888217,2.8026e-045,6.72602e-040,5.99445,0,31,6,0,133,0,0
6143,6,0,0.370246,0.662352,0.772093,4.71727,30,1.95466,0.0285381,0.00460601,2.8026e-045,7.75479e-042,5.46901,0,30,7,0,133,0,0
6243,6,0,0.259172,0.581716,0.753055,5.58936,30,1.64335,0.0073659,0.079333,2.8026e-045,8.82818e-044,6.67059,0,26,6,0,133,0,0
6343,6,0,0.181421,0.501657,0.727915,4.04697,30,2.79099,0.0810255,0.00971074,2.8026e-045,2.8026e-045,6.00806,0,45,8,0,133,0,0
6443,6,0,0.126994,0.426724,0.697796,4.12171,36,2.87373,0.00093416,0.065648,2.8026e-045,2.8026e-045,6.98681,0,37,7,0,133,0,0
6543,6,0,0.0888961,0.359159,0.663932,5.64362,30,2.42262,0.00704765,0.0531857,2.8026e-045,2.8026e-045,6.53477,0,41,9,0,133,0,0
6643,6,0,0.0622272,0.299772,0.627516,4.06679,30,2.44543,0.0172611,0.168549,2.8026e-045,2.8026e-045,6.46485,0,37,8,0,133,0,0
6743,6,0,0.0435591,0.24853,0.589618,3.55599,30,2.44675,0.180628,0.151249,2.8026e-045,2.8026e-045,6.52532,0,39,8,0,133,0,0
6843,6,0,0.0304913,0.204922,0.551148,4.17147,33,2.01975,0.187015,0.00878066,2.8026e-045,2.8026e-045,8.34069,0,39,8,0,133,0,0
6943,6,0,0.0213439,0.168206,0.512854,6.93058,30,2.17685,0.138952,0.0215761,2.8026e-045,2.8026e-045,6.31476,0,37,7,0,133,0,0
7043,6,1,0.314941,0.197553,0.481324,4.21904,30,2.35264,0.158344,0.016875,2.8026e-045,2.8026e-045,5.90685,0,39,8,0,133,0,0
7143,6,0,0.220459,0.202134,0.453405,4.00643,30,2.23712,0.0666534,0.257438,2.8026e-045,2.8026e-045,5.93653,0,37,7,0,133,0,0
7243,6,0,0.154321,0.192572,0.427321,3.17429,30,2.04619,0.0343229,0.112405,2.8026e-045,2.8026e-045,6.02537,0,37,7,0,133,0,0
7343,6,0,0.108025,0.175662,0.402156,3.37561,30,2.16702,0.0528245,0.31977,2.8026e-045,2.8026e-045,6.10475,0,39,8,0,133,0,0
7443,6,0,0.0756173,0.155653,0.377505,5.25485,33,2.12473,0.0661073,0.0512592,2.8026e-045,2.8026e-045,6.11877,0,36,7,0,133,0,0
7543,6,0,0.0529321,0.135109,0.353266,4.88788,35,2.20271,0.287194,0.106718,2.8026e-045,2.8026e-045,6.24745,0,40,6,0,133,0,0
7643,6,0,0.0370525,0.115498,0.329489,3.87187,31,2.30106,0.00331112,0.0831504,2.8026e-045,2.8026e-045,6.09847,0,42,7,0,133,0,0
7743,6,0,0.0259367,0.0975856,0.306299,3.2389,31,2.8274,3.81746e-005,0.174035,2.8026e-045,2.8026e-045,6.24799,0,46,11,0,133,0,0
7843,6,3,0.918156,0.2617,0.301839,3.88276,43,2.79011,0.0271048,0.00651009,2.8026e-045,2.8026e-045,6.24503,0,37,7,0,133,0,0
7943,6,0,0.642709,0.337901,0.305445,4.14091,41,2.74745,0.15283,7.50562e-005,2.8026e-045,2.8026e-045,6.53248,0,40,8,0,133,0,0
8043,6,0,0.449896,0.3603,0.31093,4.37789,41,2.41202,0.00176201,0.010134,2.8026e-045,2.8026e-045,6.25318,0,37,7,0,133,0,0
8143,6,0,0.314927,0.351226,0.31496,4.52633,33,2.21949,0.094068,0.102517,2.8026e-045,2.8026e-045,5.98703,0,39,8,0,133,0,0
8243,6,2,0.820449,0.445071,0.327971,5.91671,42,2.68591,0.0134835,0.234736,2.8026e-045,2.8026e-045,6.08379,0,38,8,0,133,0,0
8343,6,0,0.574314,0.470919,0.342266,4.52292,32,2.16334,0.182497,0.0137014,2.8026e-045,2.8026e-045,7.47489,0,39,8,0,133,0,0
8443,6,3,1.30202,0.637139,0.371753,4.90185,47,2.47852,0.108107,0.0111531,2.8026e-045,2.8026e-045,6.06712,0,37,7,0,133,0,0
8543,6,3,1.81141,0.871994,0.421777,5.15088,36,3.33609,0.00124639,0.115488,2.8026e-045,2.8026e-045,6.7779,0,39,8,0,133,0,0
8643,6,0,1.26799,0.951194,0.474719,5.42153,41,2.32309,1.43699e-005,0.161331,2.8026e-045,2.8026e-045,6.5516,0,41,9,0,133,0,0
8743,6,0,0.887593,0.938473,0.521094,5.45971,47,2.37862,0.128,0.00546291,2.8026e-045,2.8026e-045,6.58519,0,38,8,0,133,0,0
8843,6,0,0.621315,0.875042,0.556489,5.23167,34,2.38489,0.0317467,0.0336174,2.8026e-045,2.8026e-045,6.53401,0,37,7,0,133,0,0
8943,6,0,0.434921,0.787018,0.579542,4.8796,36,2.55905,0.153505,0.000387583,2.8026e-045,2.8026e-045,6.32763,0,39,8,0,133,0,0
9043,6,0,0.304444,0.690503,0.590638,4.74213,44,2.76432,0.0141688,4.46852e-006,2.8026e-045,2.8026e-045,7.24842,0,37,8,0,133,0,0
9143,6,0,0.213111,0.595025,0.591077,6.25772,37,2.38407,0.000163355,0.161555,2.8026e-045,2.8026e-045,6.46199,0,37,7,0,133,0,0
9243,6,0,0.149178,0.505855,0.582555,4.77796,33,2.32875,0.212431,0.0866649,2.8026e-045,2.8026e-045,6.29161,0,37,7,0,135,0,0
9343,6,0,0.104424,0.425569,0.566856,5.53921,42,2.93221,0.0931653,0.0345536,2.8026e-045,2.8026e-045,6.53606,0,47,9,0,135,0,0
9443,6,0,0.0730971,0.355075,0.545678,5.43531,39,2.38185,0.1588,0.130696,2.8026e-045,2.8026e-045,6.29903,0,38,9,0,135,0,0
9543,6,1,0.351168,0.354293,0.526539,6.95103,38,2.38708,0.18226,0.0430438,2.8026e-045,2.8026e-045,5.9235,0,37,7,0,135,0,0
9643,6,1,0.545818,0.392598,0.513145,4.99068,37,2.10978,0.048548,0.0150943,2.8026e-045,2.8026e-045,7.27354,0,37,7,0,135,0,0
9743,6,0,0.382072,0.390493,0.50088,5.33314,38,2.74614,0.207194,0.0216489,2.8026e-045,2.8026e-045,7.15061,0,39,8,0,135,0,0
9843,6,0,0.267451,0.365885,0.48738,4.64845,38,2.45679,0.0257829,0.0270931,2.8026e-045,2.8026e-045,6.45062,0,42,9,0,135,0,0
9943,6,1,0.487215,0.390151,0.477657,4.88642,32,2.40815,0.00909335,0.214736,2.8026e-045,2.8026e-045,6.65514,0,37,7,0,135,0,0
10043,6,0,0.341051,0.380331,0.467925,4.68827,39,2.23329,0.000104839,0.159218,2.8026e-045,2.8026e-045,6.10041,0,37,7,0,135,0,0
10143,6,0,0.238736,0.352012,0.456333,4.52939,38,2.60405,0.13792,0.0846269,2.8026e-045,2.8026e-045,6.15358,0,37,7,0,135,0,0
10243,6,0,0.167115,0.315032,0.442203,5.11154,32,2.80941,0.156419,0.0148531,2.8026e-045,2.8026e-045,6.22466,0,37,7,0,135,0,0
10343,6,0,0.11698,0.275422,0.425525,5.50652,34,2.37904,0.00743289,0.275627,2.8026e-045,2.8026e-045,5.9634,0,38,7,0,135,0,0
10443,6,0,0.0818863,0.236715,0.406644,5.55561,37,2.41287,0.132339,0.196732,2.8026e-045,2.8026e-045,6.02016,0,39,8,0,135,0,0
10543,6,1,0.35732,0.260836,0.392063,4.39356,32,2.69823,0.140166,0.0766812,2.8026e-045,2.8026e-045,7.38387,0,41,9,0,135,0,0
10643,6,0,0.250124,0.258694,0.378726,5.94743,36,2.76839,0.218242,0.000884074,2.8026e-045,2.8026e-045,6.25299,0,45,9,0,135,0,0
10743,6,0,0.175087,0.241972,0.365051,5.13619,33,2.58992,0.106976,0.052439,2.8026e-045,2.8026e-045,6.35854,0,37,7,0,135,0,0
10843,6,0,0.122561,0.21809,0.350355,5.08796,31,2.47974,0.0467793,0.162159,2.8026e-045,2.8026e-045,6.52405,0,39,8,0,137,0,0
10943,6,0,0.0857926,0.191631,0.334482,5.00195,32,2.87216,0.00414221,0.035424,2.8026e-045,2.8026e-045,6.32724,0,41,8,0,137,0,0
11043,6,0,0.0600548,0.165315,0.317566,5.21603,42,2.24842,0.0648755,0.430808,2.8026e-045,2.8026e-045,6.83365,0,38,10,0,137,0,0
11143,6,0,0.0420384,0.14066,0.299875,7.36806,35,2.39131,0.10603,0.0300446,2.8026e-045,0.16,6.19746,0,39,8,0,137,0,0
11243,6,0,0.0294269,0.118413,0.281729,5.92798,38,2.77411,0.0226973,0.0428106,2.8026e-045,0.00184468,7.06712,0,37,7,0,137,0,0
11343,6,0,0.0205988,0.0988505,0.263441,4.61635,32,2.62668,0.015543,0.000493573,2.8026e-045,2.12677e-005,6.38089,0,41,9,0,137,0,0
11443,6,0,0.0144192,0.0819642,0.245293,4.30088,31,2.77957,0.0173591,0.00880178,2.8026e-045,2.452e-007,6.48011,0,38,8,0,137,0,0
11543,6,0,0.0100934,0.0675901,0.227523,4.74589,42,2.69066,0.000200137,0.19771,2.8026e-045,2.82696e-009,7.14551,0,39,8,0,137,0,0
11643,6,0,0.00706539,0.0554851,0.210319,5.01205,39,2.77828,0.225977,0.162279,2.8026e-045,3.25926e-011,6.23829,0,37,7,0,137,0,0
11743,6,0,0.00494577,0.0453773,0.193825,5.24118,39,2.59244,0.0142837,0.142365,2.8026e-045,3.75768e-013,7.01475,0,37,7,0,137,0,0
11843,6,0,0.00346204,0.0369942,0.178142,7.85805,41,2.72587,0.0635826,0.25407,2.8026e-045,4.33231e-015,6.1033,0,37,8,0,137,0,0
11943,7,0,0.00242343,0.0300801,0.163336,5.47077,32,4.99281,0.0951049,0.579645,2.8026e-045,4.99481e-017,8.25461,9.84,105,12,0,140,0,0
12043,7,0,0.0016964,0.0244033,0.149442,4.92232,41,10.5097,0.167751,0.880958,2.8026e-045,5.75863e-019,5.98081,9.84,233,10,0,140,0,0
12143,7,2,0.601188,0.13976,0.148474,4.85628,31,18.201,0.0369309,1.48488,2.8026e-045,6.63925e-021,7.45336,9.84,355,12,0,140,0,0
12243,7,0,0.420831,0.195974,0.153224,5.90359,31,25.4623,0.308621,1.67284,0.0536871,0.0171799,6.18507,9.84,480,14,0,140,0,0
12343,7,0,0.294582,0.215696,0.159471,5.19314,37,41.0636,0.16691,2.71983,0.00061897,0.000198071,7.02661,9.84,763,13,0,140,0,0
12443,7,0,0.206207,0.213798,0.164904,5.81485,32,51.1924,0.13872,2.84116,7.13625e-006,2.2836e-006,6.04394,9.84,864,13,0,140,0,0
12543,7,0,0.144345,0.199908,0.168404,6.11351,32,63.7913,0.267025,3.64824,8.22754e-008,2.63281e-008,6.44451,9.84,1025,15,0,140,0,0
12643,6,0,0.101042,0.180134,0.169577,5.45909,41,66.0222,0.395699,3.08163,9.4857e-010,3.03543e-010,5.94787,9.84,1041,12,0,140,0,0
12743,6,1,0.370729,0.218253,0.174445,5.55414,38,56.3277,0.854114,2.82952,1.09363e-011,3.49961e-012,6.30206,9.84,1040,12,0,140,0,0
12843,6,0,0.25951,0.226505,0.179651,6.66608,34,65.5514,0.478026,3.22974,1.57608e-013,5.04347e-014,6.1029,9.84,1026,11,0,140,0,0
12943,6,0,0.181657,0.217535,0.183439,8.31748,32,69.0618,0.311228,3.32942,1.8171e-015,5.81473e-016,6.63557,9.84,1123,12,0,140,0,0
13043,6,0,0.12716,0.19946,0.185041,4.66326,41,69.2555,0.486937,3.22829,2.09498e-017,6.70393e-018,6.17211,9.84,1088,25,0,140,0,0
13143,6,0,0.089012,0.177371,0.184274,6.2633,32,51.8334,1.34833,1.82142,2.41534e-019,7.7291e-020,6.04393,9.84,750,15,0,140,0,0
13243,6,3,0.962308,0.334358,0.199283,5.2817,32,60.1447,0.554225,2.47837,2.7847e-021,8.91105e-022,7.35457,9.84,973,13,0,140,0,0
13343,6,0,0.673616,0.40221,0.219575,4.80519,38,65.4283,0.940862,2.09989,3.21055e-023,1.02737e-023,5.96797,9.84,947,15,0,140,0,0
13443,6,0,0.471531,0.416074,0.239225,5.35635,35,67.7598,1.01085,2.36552,3.70151e-025,1.18448e-025,6.56754,9.84,1063,13,0,140,0,0
13543,6,0,0.330072,0.398874,0.25519,5.34973,44,83.2166,0.974155,2.99018,4.26755e-027,1.36562e-027,5.99339,9.84,1341,13,0,140,0,0
13643,6,0,0.23105,0.365309,0.266202,5.07477,33,90.3452,0.657426,3.32613,0.00288231,1.57445e-029,6.3289,9.84,1402,13,0,140,0,0
13743,6,0,0.161735,0.324594,0.272041,4.98165,39,67.6002,1.00178,2.37234,3.32307e-005,1.81522e-031,7.56921,9.84,1106,13,0,140,0,0
13843,6,2,0.713215,0.402318,0.285069,5.23581,35,75.5634,0.903637,2.54448,4.78906e-007,2.616e-033,6.3663,9.84,1300,13,0,140,0,0
13943,6,0,0.49925,0.421705,0.298732,5.0239,43,80.678,1.19575,2.51916,5.52141e-009,3.01605e-035,6.03528,9.84,1215,16,0,140,0,0
14043,6,0,0.349475,0.407259,0.309585,5.13186,33,78.4254,0.835164,2.68168,6.36575e-011,3.47727e-037,6.35306,9.84,1251,16,0,140,0,0
14143,6,0,0.244633,0.374734,0.3161,6.25983,47,81.3485,1.12357,2.36689,7.33921e-013,4.00902e-039,6.38452,9.84,1286,17,0,140,0,0
14243,6,0,0.171243,0.334035,0.317893,5.03918,48,81.6934,1.26288,2.59039,8.46154e-015,4.62204e-041,6.28059,9.84,1401,17,0,140,0,0
14343,6,0,0.11987,0.291202,0.315224,6.24253,39,105.569,0.857088,4.04824,0.423934,5.32493e-043,6.13412,26.4381,1695,18,0,143,0,0
14443.5,6,0.497512,0.233163,0.279594,0.311661,5.03419,50,126.438,4.39149,5.64062,0.20611,8.40779e-045,6.25835,28.3505,941,22,0,144,352,0
14543,6,0.502513,0.313968,0.286469,0.309142,5.39591,35,132.425,0.541615,7.98156,0.00237628,2.8026e-045,6.33683,28.3505,2333,21,0,144,415,0
14643,6,0,0.219777,0.273131,0.305541,5.2383,31,181.831,1.08064,9.16294,2.73967e-005,2.8026e-045,6.234,28.3505,2854,18,0,144,0,0
14743.5,6,0.497512,0.303098,0.279124,0.302899,6.02075,39,212.447,0.74452,11.8816,7.71148e-007,2.8026e-045,6.22411,28.3505,3407,25,11,144,169,0
14843,6,0,0.212169,0.265733,0.299183,5.56379,39,262.585,1.15516,13.2738,0.00360289,2.8026e-045,5.90164,64.5394,3880,21,0,147,0,0
14943,6,0,0.148518,0.24229,0.293493,6.11661,41,295.506,0.423769,15.1983,0.384081,2.8026e-045,6.51634,107.905,4227,21,0,149,0,0
15043,6,1,0.403963,0.274625,0.291606,5.58049,41,327.363,0.757301,16.5992,0.0156856,2.8026e-045,6.53353,107.905,4583,27,0,149,0,0
15143,6,0,0.282774,0.276254,0.290071,4.70831,37,344.649,0.756492,17.3482,0.400552,2.8026e-045,6.44774,107.905,4856,31,0,149,0,0
15243,6,0,0.197942,0.260592,0.287123,3.97286,37,364.821,1.17908,19.5187,0.0140932,2.8026e-045,6.36563,107.905,5144,25,0,149,347,0
15343,6,1,0.438559,0.296185,0.288029,3.90186,34,376.941,1.35516,19.1027,0.000619824,2.8026e-045,6.53733,125.124,5177,25,0,151,0,0
15443,6,0,0.306991,0.298347,0.289061,4.02554,38,391.636,1.00379,19.0847,1.11658e-005,2.8026e-045,6.41464,125.124,5394,23,0,151,62,0
15543,6,0,0.214894,0.281656,0.288321,2.88285,49,400.505,1.11123,19.4893,2.51431e-007,2.8026e-045,6.38668,125.124,5444,20,0,151,4188,0
15643,6,1,0.450426,0.31541,0.29103,3.98693,32,406.798,2.26067,20.3214,5.66172e-009,0.2,6.43661,125.124,5257,22,0,151,3338,0
15743,6,0,0.315298,0.315388,0.293465,3.61664,38,412.621,1.42809,19.6706,1.01993e-010,0.00360288,6.82827,125.124,5466,23,0,151,2017,0
15843,6,0,0.220709,0.296452,0.293764,3.99518,38,411.309,1.7337,19.0763,1.83733e-012,6.49038e-005,6.45452,125.124,5399,22,0,151,196,0
15943,6,3,1.0545,0.448061,0.309194,3.21442,33,413.495,1.81531,19.2464,4.13731e-014,1.4615e-006,6.77004,125.124,5290,20,0,151,485,0
16043,6,3,1.63815,0.686078,0.346882,3.73079,34,414.188,1.1554,19.0385,7.45312e-016,2.63281e-008,6.74219,125.124,5536,22,0,151,14,0
16143,6,1,1.4467,0.838203,0.396014,3.47058,35,428.809,1.95097,18.2099,0.380429,7.41071e-010,6.66908,125.124,5485,21,0,151,4112,0
16243,6,1,1.31269,0.933101,0.449723,3.75668,38,423.702,2.65765,18.8449,0.0173626,1.66874e-011,6.58963,125.124,5563,21,0,151,0,0
16343,6,0,0.918885,0.930258,0.497776,4.40608,34,431.666,3.40085,18.727,0.000488714,4.6971e-013,6.72031,125.124,5243,17,0,151,580,0
16443,6,1,0.943219,0.93285,0.541284,3.74787,42,433.66,2.10159,19.0139,1.37561e-005,1.32212e-014,6.63453,125.124,5512,21,0,151,1123,0
16543,6,0,0.660253,0.878331,0.574988,3.9815,39,431.643,3.42611,18.7274,3.09759e-007,2.97714e-016,6.57444,125.124,5308,19,0,151,156,0
16643,6,2,1.06218,0.9151,0.608999,3.85466,47,428.321,4.50699,18.1743,0.356062,6.70393e-018,6.41776,125.124,5033,18,0,151,1417,0
16743,6,1,1.04352,0.940785,0.642178,4.05327,37,431.282,3.60952,17.4173,0.437626,1.50959e-019,6.65488,125.124,5199,20,0,151,503,0
16843,6,0,0.730467,0.898721,0.667832,4.09546,32,437.081,3.43931,17.4047,1.46513,0.16,6.31011,125.124,5344,20,14,151,3841,0
16943,6,1,0.811327,0.881242,0.689173,4.3828,44,442.473,2.94371,18.3935,8.59958,0.876907,6.55634,125.124,5305,16,78,151,784,43
17043,6,1,0.867929,0.87858,0.708114,4.27481,31,448.065,3.35088,18.2465,6.25322,2.82892,6.72342,125.124,5361,18,30,151,963,165
17143,6,0,0.60755,0.824374,0.71974,3.72816,31,450.839,2.72543,17.528,1.01262,4.23312,6.74837,125.124,5329,20,6,151,892,179
17243,6,1,0.725285,0.804556,0.728221,4.24427,38,463.351,3.26037,17.9806,0.910136,4.44518,6.2609,125.124,5243,24,6,151,3320,187
17343,6,1,0.8077,0.805185,0.735918,3.73382,34,455.678,3.42565,17.3027,1.31218,5.04285,6.80162,125.124,5273,25,16,151,3101,188
17443,6,0,0.56539,0.757226,0.738049,3.80146,31,467.049,3.4052,17.9127,3.20484,4.70246,6.6316,125.124,5240,29,20,151,37,193
17543,6,1,0.695773,0.744935,0.738737,3.99904,34,471.026,3.26325,17.9282,6.93087,4.98953,6.36005,125.124,5174,28,56,151,1054,253
17643,6,0,0.487041,0.693356,0.734199,3.75459,34,483.041,3.45379,21.6256,7.97648,6.3911,6.30908,125.124,5689,27,88,151,2805,320
17743,6,1,0.640929,0.682871,0.729066,3.04853,38,483.888,2.88664,18.5557,8.0103,6.7495,6.52034,125.124,5298,25,48,151,3388,322
17843,6,0,0.44865,0.636027,0.719762,4.30536,32,482.675,3.91154,17.6415,6.12001,7.32023,6.37499,125.124,5077,28,49,151,15,360
17943,6,0,0.314055,0.571632,0.704949,4.70801,35,486.777,3.91582,18.0714,7.0644,7.57253,6.45059,125.124,5382,24,58,151,0,386
18043,6,1,0.519839,0.561274,0.690582,4.60747,32,500.625,2.94159,17.8627,6.42457,7.94586,6.67652,125.124,5333,22,31,151,23,370
18143,6,0,0.363887,0.521796,0.673703,4.4713,31,505.333,4.1597,18.2711,6.63485,7.95387,6.75058,125.124,5838,23,58,151,0,381
18243,6,1,0.554721,0.528381,0.659171,4.31451,34,506.414,3.81983,18.2453,8.94215,8.52432,6.54241,125.124,5246,22,84,151,3122,400
