time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count
3440,10,0,0.000239377,0.0051989,0.0252332,1.49523,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
3540,10,0,0.000167564,0.00419263,0.0231291,3.28573,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
3640,10,0,0.000117295,0.00337756,0.021154,1.89773,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
3740,10,0,8.21062e-005,0.00271847,0.0193104,1.54682,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
3840,10,0,5.74743e-005,0.00218627,0.017598,2.32195,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
3940,10,0,4.0232e-005,0.00175706,0.0160139,1.69704,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4040,10,0,2.81624e-005,0.00141128,0.0145537,3.59333,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4140,10,0,1.97137e-005,0.00113297,0.0132116,1.61101,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4240,10,0,1.37996e-005,0.000909136,0.0119813,1.5824,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4340,10,0,9.65971e-006,0.00072924,0.0108561,1.59524,32,0,0,0,0,0,0,0,3765,0,0,143,0,0
4440,10,0,6.7618e-006,0.000584745,0.00982899,2.38768,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4540,10,0,4.73326e-006,0.000468742,0.00889297,2.16977,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4640,10,0,3.31328e-006,0.000375657,0.00804124,1.75383,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4740,10,0,2.3193e-006,0.000300989,0.00726721,3.33049,29,0,0,0,0,0,0,0,3765,0,0,143,0,0
4840,10,5,1.5,0.300241,0.0365646,3.34439,33,12.48,0,0,0,0,1.92,0,69,12,0,143,0,0
4940,10,0,1.05,0.450193,0.0779275,7.73532,32,3.12397,0.16,0.315155,0,0,5.98401,0,46,12,0,143,0,0
5040,10,0,0.735001,0.507155,0.12085,3.90286,33,2.39266,0.177343,0.0124296,0,0,5.84174,0,52,9,0,143,0,0
5140,10,0,0.514501,0.508624,0.159628,4.0602,35,2.17185,0.109022,0.000143303,0,0,7.52282,0,38,8,0,143,0,0
5240,10,2,0.96015,0.598929,0.203558,6.40843,31,1.952,0.0703958,0.05806,0,0,5.27799,0,38,8,0,143,0,0
5340,10,0,0.672105,0.613564,0.244558,4.84804,39,2.06313,0.169608,0.000669386,0,0,5.90318,0,40,9,0,143,0,0
5440,10,0,0.470474,0.584946,0.278597,3.98245,33,2.12045,0.0134959,0.101719,0,0,6.55654,0,37,8,0,143,0,0
5540,10,0,0.329332,0.533823,0.30412,4.1886,37,2.12227,0.233798,0.00117274,0,0,6.20347,0,36,8,0,143,0,0
5640,10,0,0.230532,0.473165,0.321024,4.11767,32,2.40585,0.0682315,0.141757,0,0,6.28248,0,41,8,0,143,0,0
5740,10,0,0.161372,0.410807,0.330003,5.13947,34,2.15707,0.186763,0.0671704,0,0,6.50891,0,37,9,0,143,0,0
5840,10,0,0.112961,0.351237,0.332126,4.10645,32,2.24615,0.0926401,0.000774422,0,0.0268436,6.37199,0,35,10,0,143,0,0
5940,10,1,0.379073,0.356804,0.334594,4.00111,31,1.93986,0.0934476,0.184226,0,0.000309485,6.11695,0,35,8,0,143,0,0
6040,10,0,0.265351,0.338514,0.334986,4.33748,32,1.94061,0.00107738,0.0896735,0,3.56812e-006,6.38854,0,37,9,0,143,0,0
6140,10,1,0.485746,0.36796,0.338283,5.37979,33,1.97632,0.15743,0.132637,0,4.11377e-008,6.78814,0,38,9,0,143,0,0
6240,10,0,0.340022,0.362372,0.340692,4.60338,30,2.00682,0.107066,0.0670652,0,4.74285e-010,6.28238,0,35,8,0,143,0,0
6340,10,0,0.238015,0.337501,0.340373,7.36804,30,2.25495,0.0435767,0.228175,0,5.46814e-012,6.19088,0,37,8,0,143,0,0
6440,10,1,0.466611,0.363323,0.342668,5.13851,30,2.06625,0.174048,0.0294742,0,6.30434e-014,6.3591,0,37,8,0,143,0,0
6540,9,2,0.926628,0.475984,0.356,4.79732,30,2.3689,0.302174,0.000339815,0,7.26841e-016,6.57744,0,46,10,0,143,0,0
6640,9,2,1.24864,0.630515,0.383451,4.17981,33,2.11019,0.355443,0.0137478,0,8.37991e-018,5.93578,0,42,9,0,143,0,0
6740,9,0,0.874048,0.679222,0.413028,4.02167,31,2.20295,0.524425,0.000158502,0,9.66138e-020,6.16403,0,40,8,0,143,0,0
6840,8,0,0.611833,0.665744,0.4383,3.98994,31,2.13548,0.210577,0.0309256,0,0.0524288,6.01649,0,38,7,0,143,0,0
6940,7,0,0.428283,0.618252,0.456295,3.90144,32,2.23286,0.170284,0.160357,0,0.000604463,6.57467,0,42,8,0,143,0,0
7040,7,1,0.599798,0.614561,0.472122,3.65457,30,2.51773,0.145894,0.104249,0,6.96899e-006,7.60877,0,40,9,0,143,0,0
7140,7,0,0.419859,0.575621,0.482471,3.33837,34,3.46914,0.00168205,0.161202,0,8.0347e-008,5.93753,0,41,8,0,143,0,0
7240,7,0,0.293901,0.519277,0.486152,3.33968,31,2.23722,0.160019,0.0744314,0,9.26338e-010,6.2218,0,34,6,0,143,0,0
7340,7,0,0.205731,0.456568,0.483194,3.72373,30,2.1747,0.307572,0.236213,0,1.068e-011,6.43621,0,48,9,0,143,0,0
7440,7,0,0.144012,0.394056,0.47428,3.27391,30,2.20307,0.0100312,0.00272336,0,1.23132e-013,6.36388,0,44,8,0,143,0,0
7540,7,0,0.100808,0.335407,0.460392,3.18099,31,2.32949,0.106232,0.209951,0,1.41961e-015,6.78186,0,41,7,0,143,0,0
7640,7,0,0.0705657,0.282439,0.442597,3.07935,31,1.96075,0.37222,0.2123,0,1.6367e-017,6.52104,0,39,7,0,141,0,0
7740,7,0,0.049396,0.23583,0.42192,3.57477,30,2.47111,0.220381,0.00244765,0,1.88699e-019,6.12156,0,35,6,0,141,0,0
7840,7,0,0.0345772,0.195579,0.399286,3.32968,30,2.14401,0.275808,2.82195e-005,0,2.17555e-021,6.7483,0,39,7,0,141,0,0
7940,7,0,0.024204,0.161304,0.375488,3.53768,33,2.483,0.0426867,0.0171802,0,2.50824e-023,6.46287,0,41,8,0,141,0,0
8040,7,0,0.0169428,0.132432,0.351182,3.03948,33,2.37887,0.00409502,0.10218,0,2.8918e-025,6.32498,0,38,8,0,141,0,0
8140,7,0,0.01186,0.108318,0.326896,3.06684,31,2.31135,0.170687,0.0392775,0,3.33402e-027,6.5791,0,51,10,0,141,0,0
8240,7,0,0.00830198,0.0883145,0.303038,3.22484,30,3.72505,0.216391,0.00748972,0,3.84387e-029,7.79547,0,63,10,0,141,0,0
8340,7,0,0.00581139,0.0718139,0.279915,3.00064,30,2.73003,0.370234,0.160086,0,4.43168e-031,6.9341,0,66,10,0,141,0,0
8440,7,1,0.304068,0.118265,0.26375,3.05396,35,2.5903,0.23219,0.129846,0,5.10938e-033,6.49947,0,46,8,0,141,0,0
8540,7,0,0.212848,0.137181,0.251093,3.0829,34,2.80501,0.00267697,0.0102931,0.16,5.89072e-035,6.56463,0,49,9,0,141,0,0
8640,7,0,0.148993,0.139544,0.239938,3.07336,35,2.72056,0.00291317,0.193673,0.00184468,6.79154e-037,7.50816,0,45,8,0,141,0,0
8740,7,0,0.104295,0.132494,0.229194,3.70681,40,2.76755,0.0172135,0.146576,2.12677e-005,0.065536,7.02666,0,46,8,0,141,0,0
8840,7,0,0.0730067,0.120597,0.218334,3.32004,43,2.79525,0.0216733,0.00168991,2.452e-007,0.000755579,6.91585,0,43,8,0,141,0,0
8940,7,0,0.0511047,0.106698,0.207171,3.77101,37,3.14943,0.00587938,0.0250972,2.82696e-009,8.71124e-006,6.99667,0,55,10,0,141,0,0
9040,7,0,0.0357733,0.0925132,0.195705,3.39088,35,2.84951,0.159923,0.0288011,3.25926e-011,1.00434e-007,6.81024,0,49,10,0,141,0,0
9140,7,0,0.0250413,0.0790188,0.184036,3.18641,45,2.86237,0.273586,0.0467787,0.065536,1.15792e-009,6.77614,0,50,10,0,141,0,0
9240,7,0,0.0175289,0.0667208,0.172305,2.96634,35,2.94878,0.153493,0.211534,0.000755579,1.33499e-011,6.78454,0,47,9,0,141,0,0
9340,7,0,0.0122702,0.0558307,0.160657,3.33211,36,3.3749,0.0286132,0.00243883,8.71124e-006,1.53914e-013,6.85969,0,50,10,0,141,0,0
9440,7,0,0.00858917,0.0463824,0.14923,3.00484,45,3.04435,0.00912598,0.0217116,1.00434e-007,1.77451e-015,7.23704,0,45,8,0,141,0,0
9540,7,0,0.00601242,0.0383084,0.138138,3.54209,37,3.07713,0.295743,0.204754,1.15792e-009,2.04588e-017,6.7632,0,46,8,0,141,0,0
9640,7,0,0.00420869,0.0314885,0.127473,3.34744,53,2.90711,0.108668,0.047186,1.33499e-011,2.35873e-019,6.65262,0,48,10,0,141,0,0
9740,7,0,0.00294608,0.02578,0.117303,3.43093,38,2.81975,0.0390915,0.082464,1.53914e-013,2.71944e-021,7.10992,0,46,8,0,141,0,0
9840,7,0,0.00206226,0.0210364,0.107677,3.45269,37,3.00998,0.0769818,0.0697373,0.0524288,3.1353e-023,6.89527,0,48,9,0,141,0,0
9940,7,0,0.00144358,0.0171179,0.0986209,4.16517,37,3.85602,0.066616,0.509783,0.000604463,3.61475e-025,7.00154,0,69,9,0,141,0,0
10040,7,0,0.00101051,0.0138964,0.0901484,4.07946,38,5.2319,0.0772928,0.545445,6.96899e-006,4.16753e-027,7.41953,0,93,9,0,141,0,0
10140,7,1,0.300707,0.0712586,0.0882594,3.80062,41,6.83381,0.353508,0.193491,8.0347e-008,4.80484e-029,7.12192,0,92,13,0,141,0,0
10240,7,0,0.210495,0.0991059,0.0893441,4.40699,39,6.70734,0.327954,0.288654,9.26338e-010,5.5396e-031,7.12334,0,73,12,0,141,0,0
10340,7,0,0.147347,0.108754,0.0912851,4.43074,33,4.84454,0.222587,0.213207,1.068e-011,6.38673e-033,7.03673,0,83,12,0,141,0,0
10440,7,0,0.103143,0.107632,0.0929197,4.29728,38,4.54742,0.100687,0.00696171,1.23132e-013,7.3634e-035,6.94102,0,70,11,0,141,0,0
10540,7,0,0.0721998,0.100545,0.0936823,4.16576,43,4.10892,0.552632,0.189021,1.41961e-015,8.48943e-037,7.14239,0,71,9,0,141,0,0
10640,7,0,0.0505399,0.0905443,0.0933685,4.35108,38,4.02098,0.0624576,0.131986,1.6367e-017,9.78765e-039,7.57594,0,60,11,0,141,0,0
10740,7,0,0.0353779,0.079511,0.0919827,3.79876,37,3.68209,0.226256,0.156732,1.88699e-019,1.12845e-040,7.04962,0,58,11,0,141,0,0
10840,7,0,0.0247645,0.0685617,0.0896406,5.3482,33,3.91842,0.118169,0.0550628,2.17555e-021,1.30181e-042,6.96434,0,92,12,0,141,0,0
10940,7,0,0.0173352,0.0583164,0.0865082,4.35378,32,3.65838,0.550952,0.000634831,2.50824e-023,1.54143e-044,7.00594,0,100,12,0,141,0,0
11040,7,0,0.0121346,0.0490801,0.0827654,4.26535,39,3.73872,0.466899,7.31911e-006,2.8918e-025,2.8026e-045,7.10099,0,64,14,0,141,0,0
11140,7,0,0.00849424,0.0409629,0.0785851,4.33338,33,3.08816,0.227438,0.00879618,3.33402e-027,2.8026e-045,6.91332,0,44,10,0,141,0,0
11240,7,0,0.00594597,0.0339595,0.0741226,4.54399,35,3.64933,0.265022,0.0975201,3.84387e-029,2.8026e-045,7.1545,0,54,11,0,141,0,0
11340,7,1,0.304162,0.088,0.0755103,4.22366,30,3.81192,0.250837,0.178104,4.43168e-031,2.8026e-045,7.2941,0,48,11,0,141,0,0
11440,7,0,0.212914,0.112983,0.0792576,4.73484,34,3.62516,0.389951,0.00909028,5.10938e-033,2.8026e-045,7.13443,0,42,9,0,141,0,0
11540,7,0,0.149039,0.120194,0.0833512,3.85534,36,4.67982,0.0154909,0.210844,5.89072e-035,2.8026e-045,6.54917,0,77,13,0,142,0,0
11640,7,0,0.104328,0.117021,0.0867182,3.86164,36,3.95832,0.118767,0.0568961,6.79154e-037,2.8026e-045,7.39165,0,62,12,0,142,0,0
11740,7,0,0.0730293,0.108222,0.0888686,4.04863,33,3.65786,0.316885,0.0178358,0.0137439,2.8026e-045,6.97407,0,65,13,0,143,0,0
11840,7,0,0.0511205,0.0968021,0.089662,4.84026,36,3.59044,0.0216854,0.11568,0.000158456,2.8026e-045,7.27417,0,47,13,0,143,0,0
11940,7,0,0.0357844,0.0845986,0.0891556,4.39646,35,2.80885,0.417315,0.0013337,1.82688e-006,2.8026e-045,7.58665,0,47,10,0,143,0,0
12040,7,0,0.0250491,0.0726887,0.0875089,3.96215,46,3.4009,0.0467544,0.00881147,2.10625e-008,2.8026e-045,6.96005,0,45,10,0,143,0,0
12140,7,0,0.0175343,0.0616578,0.0849238,3.98338,42,3.56722,0.186517,0.333608,2.42834e-010,2.8026e-045,7.14916,0,48,11,0,143,0,0
12240,7,0,0.012274,0.051781,0.0816095,4.07263,30,3.58251,0.338117,0.204342,2.79969e-012,2.8026e-045,6.77983,0,49,13,0,143,0,0
12340,7,0,0.00859183,0.0431432,0.0777629,4.11503,43,3.22392,0.288161,0.0023559,3.22782e-014,2.8026e-045,7.11334,0,45,11,0,143,0,0
12440,7,0,0.00601428,0.0357174,0.0735583,4.31533,49,3.04788,0.203322,0.154871,3.72143e-016,2.8026e-045,7.00083,0,40,9,0,143,0,0
12540,7,0,0.00420999,0.0294159,0.0691441,3.77118,34,3.1745,0.192615,0.0155294,4.29051e-018,2.8026e-045,6.82521,0,50,11,0,143,0,0
12640,7,0,0.002947,0.0241221,0.0646419,5.4308,43,2.99034,0.0551589,0.0407704,4.94663e-020,2.8026e-045,6.77849,0,43,10,0,143,0,0
12740,7,0,0.0020629,0.0197103,0.0601487,5.61363,51,3.14703,0.268115,0.18479,5.70307e-022,2.8026e-045,6.60903,0,52,11,0,143,0,0
12840,7,0,0.00144403,0.016057,0.0557396,4.41757,34,3.54156,0.182486,0.10685,6.5752e-024,2.8026e-045,6.99168,0,45,11,0,144,0,0
12940,7,0,0.00101082,0.0130478,0.0514704,3.96262,38,3.09486,0.0829212,0.201232,7.58069e-026,2.8026e-045,7.44724,0,50,13,0,144,0,0
13040,7,0,0.000707574,0.0105798,0.0473813,3.74742,46,2.86217,0.114351,0.0210353,8.73995e-028,2.8026e-045,8.33512,0,41,9,0,144,0,0
13140,7,0,0.000495302,0.00856286,0.0434995,3.93181,43,3.1524,0.0227932,0.00903862,1.00765e-029,2.8026e-045,6.9263,0,46,9,0,142,0,0
13240,7,0,0.000346711,0.00691963,0.0398415,4.09645,44,3.24568,0.279062,0.0136263,1.16174e-031,2.8026e-045,7.08253,0,46,10,0,142,0,0
13340,7,0,0.000242698,0.00558425,0.0364158,3.69429,42,2.80064,0.0246922,0.323472,1.33939e-033,2.8026e-045,6.90698,0,42,9,0,143,0,0
13440,7,0,0.000169888,0.00450137,0.0332243,3.88775,41,2.76295,0.246603,0.00372938,1.54422e-035,2.8026e-045,7.78991,0,41,9,0,143,0,0
13540,7,0,0.000118922,0.00362488,0.0302644,3.92166,51,2.88462,0.133725,0.0406304,1.78036e-037,2.8026e-045,6.88385,0,42,9,0,143,0,0
13640,7,0,8.32453e-005,0.00291656,0.0275296,4.33027,37,2.88655,0.0166851,0.0142123,2.05262e-039,2.8026e-045,8.38955,0,42,10,0,143,0,0
13740,7,0,5.82717e-005,0.0023449,0.0250111,4.98592,37,3.14342,0.0681199,0.189575,2.36651e-041,2.8026e-045,7.03127,0,45,11,0,143,0,0
13840,7,1,0.300041,0.0618841,0.0286984,4.10287,38,3.15945,0.107689,0.0357401,2.71852e-043,2.8026e-045,9.82227,0,40,8,0,143,0,0
13940,7,0,0.210029,0.091513,0.0349799,4.49645,46,2.85057,0.180045,0.0175919,2.8026e-045,2.8026e-045,7.33384,0,39,8,0,144,0,0
14040,7,0,0.14702,0.102614,0.0417433,5.0853,46,2.76848,0.0235506,0.166587,2.8026e-045,2.8026e-045,7.00239,0,38,8,0,144,0,0
14140,7,0,0.102914,0.102674,0.0478364,3.69455,36,2.94101,0.0217464,0.180852,2.8026e-045,2.8026e-045,8.17588,0,43,9,0,144,0,0
14240,7,2,0.67204,0.216547,0.0647075,3.82766,32,2.89687,0.425787,0.0215209,2.8026e-045,2.8026e-045,8.35963,0,45,10,0,145,0,0
14340,7,0,0.470428,0.267323,0.0849691,3.96593,36,3.13255,0.341443,0.021723,2.8026e-045,2.8026e-045,11.9813,0,59,10,0,145,0,0
14440,7,0,0.3293,0.279719,0.104444,3.67067,35,3.2677,0.0490276,0.0366872,2.8026e-045,2.8026e-045,7.86415,0,42,9,0,145,0,0
14540,7,0,0.23051,0.269877,0.120987,3.6682,40,3.25385,0.26394,0.0410143,2.8026e-045,2.8026e-045,8.95892,0,45,11,0,145,0,0
14640,7,0,0.161357,0.248173,0.133706,4.97004,38,2.85196,0.232182,0.0273164,2.8026e-045,2.8026e-045,8.87006,0,46,10,0,145,0,0
14740,7,0,0.11295,0.221128,0.142448,4.39873,40,2.96753,0.0819492,0.000314937,2.8026e-045,2.8026e-045,8.62215,0,45,9,0,145,0,0
14840,7,0,0.0790648,0.192716,0.147475,4.17637,54,3.02002,0.0277884,0.0533493,2.8026e-045,2.8026e-045,8.10377,0,51,10,0,145,0,0
14940,7,0,0.0553454,0.165242,0.149252,4.58413,42,3.21036,0.29552,0.0315388,2.8026e-045,2.8026e-045,8.25653,0,47,10,0,145,0,0
15040,7,0,0.0387418,0.139942,0.148321,5.41759,31,3.1315,0.153091,0.000363618,2.8026e-045,2.8026e-045,8.58864,0,44,9,0,145,0,0
15140,7,0,0.0271192,0.117377,0.145226,4.79028,35,3.90603,0.0651889,0.182614,2.8026e-045,2.8026e-045,9.78306,0,60,12,0,145,0,0
15240,7,1,0.318983,0.157698,0.146473,4.65264,41,4.36074,0.161382,0.264523,2.8026e-045,2.8026e-045,8.32453,0,71,9,0,144,0,0
15340,7,0,0.223288,0.170816,0.148908,6.92579,40,5.00879,0.296898,0.0290282,2.8026e-045,2.8026e-045,8.68832,0,60,12,0,145,0,0
15440,7,0,0.156302,0.167913,0.150808,4.20462,40,4.36076,0.0975127,0.0225904,2.8026e-045,2.8026e-045,7.88713,0,74,12,0,145,0,0
15540,7,0,0.109411,0.156213,0.151349,3.90267,38,4.96051,0.203067,0.369695,2.8026e-045,2.8026e-045,8.046,0,97,12,0,145,0,0
15640,7,1,0.376588,0.200288,0.156243,5.09452,36,5.27728,0.219274,0.132354,2.8026e-045,2.8026e-045,8.4182,0,99,12,0,145,0,0
15740,7,0,0.263612,0.212953,0.161914,5.95049,34,6.19736,0.158426,0.392063,2.8026e-045,2.8026e-045,10.754,0,74,13,0,145,0,0
15840,7,0,0.184528,0.207268,0.166449,4.38288,43,7.68433,0.367601,0.0119061,2.8026e-045,2.8026e-045,8.25092,0,64,14,0,145,0,0
15940,7,0,0.12917,0.191648,0.168969,4.52583,38,5.82234,0.35425,0.213881,2.8026e-045,2.8026e-045,8.09881,0,74,11,0,145,0,0
16040,7,0,0.0904188,0.171402,0.169212,4.03366,37,5.49084,0.373939,0.355544,2.8026e-045,2.8026e-045,8.28304,0,82,13,0,145,0,0
16140,7,0,0.0632931,0.14978,0.167269,4.41346,43,5.32179,0.138489,0.0199321,2.8026e-045,2.8026e-045,9.16999,0,74,12,0,146,0,0
16240,7,0,0.0443052,0.128685,0.163411,3.8285,38,4.88537,0.457128,0.000229802,2.8026e-045,2.8026e-045,8.12212,0,64,12,0,146,0,0
16340,7,2,0.631014,0.229151,0.169985,3.46411,39,4.80571,0.127723,0.10537,2.8026e-045,2.8026e-045,8.17462,0,53,11,0,146,0,0
16440,7,0,0.44171,0.271663,0.180153,3.9018,49,6.26777,0.34316,0.0347693,0.2,2.8026e-045,8.82528,0,99,14,0,146,0,0
16540,7,0,0.309197,0.27917,0.190054,3.33029,37,6.62555,0.505389,0.173404,0.00230584,2.8026e-045,8.12098,0,119,14,0,146,0,0
16640,7,0,0.216438,0.266623,0.197711,4.24263,40,5.02427,0.342852,0.353423,2.65846e-005,2.8026e-045,10.1747,0,73,14,0,146,0,0
16740,7,0,0.151506,0.2436,0.2023,3.63253,37,4.77663,0.462278,0.0268841,3.065e-007,2.8026e-045,8.17385,0,62,11,0,146,0,0
16840,7,0,0.106054,0.216091,0.203679,3.60795,37,5.3958,0.525588,0.0787147,3.5337e-009,2.8026e-045,8.60589,0,54,11,0,146,0,0
16940,7,0,0.0742381,0.18772,0.202083,5.30097,35,4.49855,0.412578,0.167133,4.07408e-011,2.8026e-045,9.74503,0,50,11,0,146,0,0
17040,7,0,0.0519667,0.16057,0.197932,3.99066,35,4.30737,0.0157518,0.0191068,4.6971e-013,2.8026e-045,8.50154,0,56,12,0,146,0,0
17140,7,0,0.0363767,0.135731,0.191712,3.72009,30,3.63754,0.0526104,0.245311,5.41538e-015,2.8026e-045,8.59494,0,44,10,0,146,0,0
17240,7,0,0.0254637,0.113677,0.183908,3.77314,30,4.09688,0.0418726,0.233522,6.24352e-017,2.8026e-045,8.46947,0,51,11,0,146,0,0
17340,7,0,0.0178246,0.0945069,0.174968,3.83692,30,3.85188,0.00927885,0.0846123,7.19829e-019,2.8026e-045,9.01613,0,56,11,0,146,0,0
17440,7,0,0.0124772,0.078101,0.165281,5.07729,31,4.016,0.24224,0.114371,8.29906e-021,2.8026e-045,8.70339,0.2,51,13,0,147,0,0
17540,7,1,0.308734,0.124228,0.161176,3.8556,40,3.9842,0.311222,0.108798,9.56817e-023,2.8026e-045,9.50515,0.2,61,11,0,147,0,0
17640,7,0,0.216114,0.142605,0.159319,3.89594,44,3.90134,0.135569,0.161254,1.10314e-024,2.8026e-045,7.92965,0.2,59,10,0,147,0,0
17740,7,0,0.15128,0.14434,0.157821,4.73919,41,3.91612,0.0561724,0.104259,1.27183e-026,2.8026e-045,7.98986,0.2,53,12,0,147,0,0
17840,7,0,0.105896,0.136651,0.155704,3.83577,34,3.85591,0.0331207,0.409983,1.46632e-028,2.8026e-045,8.34252,0.2,49,10,0,147,0,0
17940,7,0,0.074127,0.124146,0.152548,4.92147,42,3.8265,0.0659179,0.0171258,1.69055e-030,2.8026e-045,8.59944,0.2,48,11,0,147,0,0
18040,7,0,0.0518889,0.109695,0.148263,3.87091,34,3.88894,0.000759981,0.000197447,1.94907e-032,2.8026e-045,8.43885,0.2,53,10,0,147,0,0
18140,7,0,0.0363223,0.0950203,0.142939,3.93961,33,3.52726,0.119589,0.0324722,2.24713e-034,2.8026e-045,8.32914,0.2,43,9,0,147,0,0
18240,7,0,0.0254256,0.0811013,0.136755,4.14323,30,3.52108,0.189302,0.00037438,2.59077e-036,2.8026e-045,9.46863,0.2,45,11,0,147,0,0
18340,7,0,0.0177979,0.0684406,0.129923,5.32444,43,3.25153,0.290183,0.339983,2.98695e-038,2.8026e-045,9.3874,0.2,45,9,0,147,0,0
18440,7,0,0.0124585,0.0572442,0.122656,5.06149,35,3.50627,0.0759185,0.0176636,3.44372e-040,2.8026e-045,8.74449,0.2,41,8,0,147,0,0
18540,7,0,0.00872097,0.0475396,0.115144,5.2167,40,3.79889,0.145626,0.00724052,3.97128e-042,2.8026e-045,8.55118,0.2,43,9,0,147,0,0
18640,7,1,0.306105,0.0992526,0.113555,5.76654,41,3.86273,0.12775,0.0420265,4.48416e-044,2.8026e-045,8.50618,0.2,53,11,0,147,0,0
18740,7,0,0.214273,0.122257,0.114425,5.10889,31,3.45725,0.391052,0.194021,2.8026e-045,2.8026e-045,9.33437,0.2,58,11,0,147,0,0
