time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count
3735,9,0,0.224672,0.452675,0.514753,5.71539,29,2.28125,0.223513,0.257043,0,0,5.07283,0.2,44,7,0,118,0,0
3835,9,0,0.157271,0.393594,0.502637,5.70042,32,2.66042,0.00820644,0.191362,0,0,5.0105,0.2,43,7,0,118,0,0
3935,9,0,0.110089,0.336893,0.486063,6.42276,30,2.79912,0.303296,0.045676,0,0,5.49303,0.2,51,9,0,118,0,0
4035,9,0,0.0770626,0.284927,0.465949,6.81239,29,2.95629,0.259161,0.0205888,0,0,5.43183,0.2,50,7,0,118,0,0
4135,9,1,0.353944,0.29873,0.449227,5.98247,30,2.73788,0.0905374,0.223655,0,0,5.10073,0.2,50,7,0,118,0,0
4235,9,0,0.247761,0.288536,0.433158,5.63556,34,3.00323,0.186339,0.00708217,0,0,5.20785,0.2,45,8,0,118,0,0
4335,9,0,0.173432,0.265516,0.416394,5.66348,32,2.98376,0.00665194,0.226254,0,0,5.74111,0.2,42,8,0,118,0,0
4435,9,0,0.121403,0.236693,0.398424,6.69667,32,2.74013,0.0155754,0.085139,0,0,5.73019,0.2,41,6,0,118,0,0
4535,9,0,0.0849819,0.206351,0.379216,5.48617,32,2.81864,0.109184,0.222456,0,0,5.21076,0.2,41,6,0,118,0,0
4635,9,0,0.0594873,0.176978,0.358993,5.44769,30,3.0162,0.206888,0.213728,0,0,5.59062,0.2,43,7,0,118,0,0
4735,9,0,0.0416411,0.149911,0.338084,8.99111,30,3.16962,0.00238526,0.023939,0,0,5.04095,0.2,46,8,0,118,0,0
4835,9,1,0.329149,0.185758,0.322852,6.15753,31,3.02784,0.157617,0.000275998,0,0,5.95869,0.2,41,6,0,118,0,0
4935,9,0,0.230404,0.194687,0.310035,5.74972,30,2.84033,0.271903,3.18204e-006,0,0,4.94612,0.2,41,6,0,118,0,0
5035,9,0,0.161283,0.188007,0.297832,7.67626,29,2.89854,0.234482,0.0739037,0,0,5.54371,0.2,45,8,0,118,0,0
5135,9,0,0.112898,0.172985,0.285348,5.13247,31,3.03266,0.0740965,0.000852051,0,0,5.06539,0.2,46,7,0,118,0,0
5235,9,0,0.0790286,0.154194,0.272232,8.03492,33,2.853,0.304353,0.0483282,0,0,5.06129,0.2,45,6,0,118,0,0
5335,9,0,0.05532,0.134419,0.258451,5.19546,29,2.82738,0.241567,0.00759406,0,0,5.35344,0.2,41,6,0,118,0,0
5435,9,0,0.038724,0.11528,0.244134,6.39262,31,3.13,0.177085,0.0553255,0,0,5.13856,0.2,56,10,0,116,0,0
5535,9,0,0.0271068,0.0976453,0.229485,8.64485,30,3.37453,0.362042,0.010771,0,0,5.65101,0.2,55,9,0,116,0,0
5635,9,0,0.0189748,0.0819112,0.214728,6.0132,30,3.47287,0.254353,0.0998896,0,0,5.29003,0.2,55,9,0,116,0,0
5735,9,0,0.0132823,0.0681854,0.200073,5.91837,30,3.14729,0.232972,0.0347061,0,0,5.50513,0.2,52,8,0,116,0,0
5835,9,0,0.00929764,0.0564079,0.185707,5.91497,31,3.39299,0.0209335,0.0528289,0,0,6.36809,0.2,60,12,0,116,0,0
5935,9,0,0.00650835,0.046428,0.171779,7.80566,30,3.47435,0.0213696,0.0749412,0,0,6.11472,0.2,53,9,0,116,0,0
6035,9,0,0.00455584,0.0380535,0.158406,6.06985,35,3.38973,0.0795263,0.0868473,0,0,5.52034,0.2,53,8,0,116,0,0
6135,9,0,0.00318909,0.0310807,0.145674,7.43997,40,5.92458,0.160917,0.395914,0,0,5.38246,0.2,98,12,0,116,0,0
6235,9,0,0.00223236,0.025311,0.133638,5.77506,33,6.17067,0.295128,0.318165,0,0,5.48135,0.2,126,14,0,116,0,0
6335,9,0,0.00156265,0.0205613,0.12233,6.44781,30,6.65939,0.41633,0.131071,0,0,5.72835,0.2,70,10,0,116,0,0
6435,9,0,0.00109386,0.0166678,0.111764,7.52805,30,5.69056,0.483071,0.208548,0,0,5.17164,0.2,67,10,0,116,0,0
6535,9,0,0.0007657,0.0134874,0.101936,5.85869,30,4.11094,0.226994,0.435663,0,0,5.37887,0.2,67,10,0,116,0,0
6635,9,0,0.00053599,0.0108971,0.0928322,5.37979,36,3.68021,0.117059,0.0205216,0,0,6.26659,0.2,59,8,0,116,0,0
6735,9,0,0.000375193,0.00879274,0.0844282,7.16847,30,3.77051,0.164952,0.14198,0,0,5.67785,0.2,61,10,0,116,0,0
6835,9,0,0.000262635,0.00708672,0.0766941,5.76384,30,3.58928,0.0874247,0.0284805,0,0,5.88652,0.2,59,8,0,116,0,0
6935,9,0,0.000183845,0.00570614,0.0695953,5.31508,36,3.54342,0.162562,0.0604455,0,0,5.63369,0.2,61,9,0,116,0,0
7035,9,0,0.000128691,0.00459065,0.0630948,5.45244,36,3.72291,0.242241,0.0232369,0,0,5.58098,0.2,65,11,0,116,0,0
7135,9,0,9.00839e-005,0.00369054,0.0571544,5.76425,36,3.65744,0.237791,0.0140118,0,0,5.63425,0.2,59,10,0,116,0,0
7235,9,1,0.300063,0.0629651,0.0577355,5.73536,31,3.37619,0.147811,0.0270051,0,0,5.37966,0.2,59,8,0,116,0,0
7335,9,0,0.210044,0.0923809,0.0612,7.39187,36,3.66493,0.199768,0.356823,0,0,5.4429,0.2,77,10,0,116,0,0
7435,9,0,0.147031,0.103311,0.0654111,5.67174,31,3.9059,0.136299,0.259592,0,0,6.05454,0.2,74,12,0,116,0,0
7535,9,0,0.102922,0.103233,0.0691933,5.39253,31,3.86583,0.106854,0.123772,0,0,5.86588,0.2,60,10,0,116,0,0
7635,9,0,0.0720451,0.0969955,0.0719735,5.46767,33,3.84503,0.0619493,0.0687875,0,0,5.68583,0.2,60,9,0,116,0,0
7735,9,0,0.0504316,0.0876827,0.0735444,6.58906,30,4.41769,0.167961,0.237506,0,0,5.40383,0.2,88,10,0,116,0,0
7835,9,0,0.0353021,0.0772066,0.0739106,5.96641,30,5.17913,0.36241,0.119637,0.0045036,0,5.40557,0.2,96,10,0,116,0,0
7935,9,0,0.0247115,0.0667076,0.0731903,5.99317,30,5.95201,0.088215,0.394915,5.1923e-005,0,5.92044,0.2,96,11,0,116,0,0
8035,9,2,0.617298,0.176826,0.0835538,7.21999,37,5.7221,0.457067,0.0381075,5.98632e-007,0,6.12708,0.2,68,9,0,116,0,0
8135,9,0,0.432109,0.227882,0.0979867,6.10756,38,5.5734,0.503484,0.0730122,6.90176e-009,0,5.90814,0.2,74,10,0,116,0,0
8235,9,0,0.302476,0.242801,0.112468,5.54512,36,6.11029,0.667268,0.168948,7.95719e-011,0,5.48754,0.2,74,11,0,116,0,0
8335,9,0,0.211733,0.236587,0.12488,6.36903,32,6.1118,0.904205,0.0246214,9.17401e-013,0,5.60464,0.2,65,9,0,116,0,0
8435,9,0,0.148213,0.218913,0.134283,6.45185,42,4.29924,0.20959,0.0638618,1.05769e-014,0,5.71071,0.2,67,10,0,116,0,0
8535,9,0,0.103749,0.19588,0.140443,5.88899,34,3.9126,0.126213,0.000736277,1.21944e-016,0,5.4955,0.2,66,11,0,116,0,0
8635,9,0,0.0726245,0.171229,0.143522,7.63162,32,3.74901,0.233476,0.283832,1.40592e-018,0,5.79465,0.2,66,11,0,116,0,0
8735,9,0,0.0508371,0.147151,0.143884,9.01899,35,3.52606,0.332229,0.0851924,1.62091e-020,0,5.48542,0.2,64,11,0,116,0,0
8835,9,0,0.035586,0.124838,0.14198,5.82134,32,3.7162,0.119341,0.181411,1.86878e-022,0,5.63355,0.2,59,8,0,116,0,0
8935,9,0,0.0249102,0.104852,0.138267,6.4806,37,3.74602,0.170568,0.00209153,2.15456e-024,0,5.26534,0.2,64,9,0,116,0,0
9035,9,0,0.0174371,0.0873692,0.133177,5.94754,41,4.29462,0.446874,0.109461,2.48404e-026,0,6.01944,0.2,84,13,0,116,0,0
9135,9,0,0.012206,0.0723365,0.127093,6.20919,30,4.32284,0.303162,0.186537,0.0056295,0,5.72704,0.2,65,11,0,116,0,0
9235,9,0,0.0085442,0.0595781,0.120342,5.70054,31,3.77414,0.616077,0.00215063,6.49038e-005,0,5.67309,0.2,61,9,0,116,0,0
9335,9,0,0.00598094,0.0488586,0.113193,6.38298,57,3.56593,0.420626,0.0827407,7.4829e-007,0,7.17751,0.2,68,9,0,116,0,0
9435,9,0,0.00418666,0.0399242,0.105866,6.53149,31,3.84359,0.00484949,0.226032,8.6272e-009,0,5.58359,0.2,60,9,0,116,0,0
9535,9,0,0.00293066,0.0325255,0.0985323,5.36997,32,3.81986,0.28648,0.166524,9.94648e-011,0,5.46564,0.2,59,9,0,116,0,0
9635,9,0,0.00205146,0.0264307,0.0913222,5.4159,40,3.31047,0.0495167,0.206423,1.14675e-012,0,5.29669,0.2,59,8,0,116,0,0
9735,9,0,0.00143602,0.0214318,0.0843331,5.74085,31,4.01398,0.00936698,0.365592,1.32212e-014,0,5.46435,0.2,62,9,0,116,0,0
9835,9,0,0.00100522,0.0173465,0.0776344,6.43042,31,3.9614,0.341408,0.0127268,1.5243e-016,0,5.89108,0.2,63,11,0,116,0,0
9935,9,0,0.000703651,0.0140179,0.0712728,6.24854,33,3.81867,0.100816,0.00014673,1.75739e-018,0,5.58974,0.2,64,10,0,116,0,0
10035,8,0,0.000492556,0.0113128,0.0652768,5.94481,36,3.83982,0.148954,1.69168e-006,2.02614e-020,0,5.5218,0.2,63,9,0,116,0,0
10135,8,0,0.000344789,0.00911922,0.059661,5.6745,30,3.73439,0.1557,0.152217,2.33598e-022,0,5.37878,0.2,64,10,0,116,0,0
10235,8,0,0.000241352,0.00734365,0.0544293,6.73153,35,3.98465,0.237694,0.231332,2.6932e-024,0,5.34244,0.2,71,11,0,116,0,0
10335,8,0,0.000168947,0.00590871,0.0495772,5.98223,35,4.20078,0.152215,0.0464132,3.10505e-026,0.16,5.50378,0.2,59,10,0,116,0,0
10435,9,0,0.000118263,0.00475062,0.0450946,6.33426,40,3.94969,0.0322014,0.0717006,3.57988e-028,0.00184468,5.48569,0.2,63,10,0,116,0,0
10535,9,0,8.27839e-005,0.00381705,0.0409668,5.58881,33,3.60383,0.402314,0.0188586,4.12732e-030,2.12677e-005,5.5775,0.2,59,8,0,116,0,0
10635,9,0,5.79487e-005,0.00306523,0.0371767,6.16155,34,4.30393,0.359482,0.0987636,4.75848e-032,2.452e-007,5.56002,0.2,61,9,0,116,0,0
10735,9,0,4.05641e-005,0.0024603,0.033705,6.0639,35,4.05338,0.0460876,0.00965047,5.48616e-034,2.82696e-009,5.4455,0.2,59,9,0,116,0,0
10835,9,0,2.83949e-005,0.00197392,0.0305319,6.0207,38,3.46755,0.298914,0.128111,6.32511e-036,3.25926e-011,5.62807,0.2,60,8,0,116,0,0
10935,9,0,1.98764e-005,0.00158311,0.027637,6.17507,35,3.78468,0.0909957,0.0152209,7.29236e-038,3.75768e-013,5.64333,0.2,59,8,0,116,0,0
11035,9,0,1.39135e-005,0.00126927,0.0250003,6.28916,39,3.8775,0.132353,0.021859,8.40752e-040,4.33231e-015,5.60769,0.2,65,12,0,116,0,0
11135,9,1,0.30001,0.0610174,0.028602,6.28317,34,3.7017,0.335155,0.239524,9.69278e-042,4.99481e-017,6.11914,0.2,59,8,0,116,0,0
11235,9,0,0.210007,0.0908153,0.0348233,7.77536,30,3.82645,0.0345713,0.0551903,1.10703e-043,5.75863e-019,5.66336,0.2,59,8,0,116,0,0
11335,9,1,0.447005,0.162053,0.0475463,5.86564,30,3.8155,0.157287,0.0932766,2.8026e-045,6.63925e-021,5.61557,0.2,60,9,0,116,0,0
11435,9,0,0.312903,0.192223,0.062014,6.0098,37,3.70394,0.216239,0.154392,2.8026e-045,7.65454e-023,5.71488,0.2,61,9,0,116,0,0
11535,9,0,0.219032,0.197585,0.0755711,5.97611,38,3.91366,0.0900426,0.0232549,2.8026e-045,8.82508e-025,5.57486,0.2,60,12,0,116,0,0
11635,9,0,0.153323,0.188733,0.0868872,6.4525,36,3.97503,0.0240144,0.030539,2.8026e-045,1.01746e-026,5.55623,0.2,61,9,0,116,0,0
11735,9,0,0.107326,0.172451,0.0954436,5.47071,37,3.92035,0.0831597,0.000352091,2.8026e-045,1.17306e-028,6.21447,0.2,60,8,0,116,0,0
11835,9,0,0.0751281,0.152987,0.101198,5.38443,31,4.23276,0.0189908,0.198068,2.8026e-045,1.35244e-030,5.55254,0.2,73,11,0,116,0,0
11935,9,0,0.0525897,0.132907,0.104369,8.30732,37,5.06881,0.263819,0.383657,2.8026e-045,1.55926e-032,6.01206,0.2,79,12,0,116,0,0
12035,9,0,0.0368128,0.113688,0.105301,5.73742,40,5.86492,0.388877,0.205633,2.8026e-045,1.79771e-034,5.63925,0.2,82,14,0,116,0,0
12135,9,0,0.0257689,0.0961045,0.104381,6.54267,32,5.94086,0.330085,0.573224,2.8026e-045,2.07261e-036,6.08023,0.2,95,11,0,116,0,0
12235,9,0,0.0180383,0.0804912,0.101992,5.78762,39,5.26462,0.908907,0.0136457,2.8026e-045,2.38956e-038,5.85053,0.2,150,12,0,116,0,0
12335,9,0,0.0126268,0.0669183,0.0984848,5.97393,38,5.42486,0.221815,0.0849596,2.8026e-045,2.75498e-040,5.90636,0.2,61,12,0,116,0,0
12435,9,0,0.00883875,0.0553024,0.0941665,5.63874,32,4.115,0.0208049,0.122083,2.8026e-045,3.17674e-042,5.75083,0.2,63,10,0,116,0,0
12535,9,0,0.00618712,0.0454794,0.0892978,6.21522,37,4.06346,0.149269,0.0789141,2.8026e-045,3.64338e-044,5.58,0.2,59,8,0,116,0,0
12635,9,0,0.00433099,0.0372497,0.084093,5.33294,39,3.97839,0.058933,0.129286,2.8026e-045,2.8026e-045,5.63256,0.2,61,9,0,116,0,0
12735,9,1,0.303032,0.0904061,0.0847243,6.19629,42,4.04163,0.427224,0.0532925,2.8026e-045,2.8026e-045,6.6251,0.2,59,9,0,116,0,0
12835,9,0,0.212122,0.114749,0.0877268,5.67061,39,3.63913,0.414846,0.267518,2.8026e-045,2.8026e-045,5.83622,0.2,62,9,0,116,0,0
12935,9,1,0.448486,0.181497,0.0971038,5.48893,35,3.99741,0.0739769,0.29239,2.8026e-045,2.8026e-045,5.70655,0.2,71,9,0,116,0,0
13035,9,0,0.31394,0.207985,0.108192,4.8355,36,4.44894,0.268751,0.0561906,2.8026e-045,2.8026e-045,5.84165,0.2,61,9,0,116,0,0
13135,9,0,0.219758,0.21034,0.118407,5.28463,38,6.7218,0.336728,0.0482741,2.8026e-045,2.8026e-045,5.9532,0.2,59,9,0,116,0,0
13235,9,0,0.153831,0.199038,0.12647,5.92082,33,3.80167,0.133429,0.356944,2.8026e-045,2.8026e-045,5.75778,0.2,59,8,0,116,0,0
13335,9,0,0.107681,0.180767,0.131899,5.44354,33,3.88701,0.067711,0.263027,2.8026e-045,2.8026e-045,6.17605,0.2,59,8,0,116,0,0
13435,9,0,0.075377,0.159689,0.134678,6.06726,38,3.95256,0.128781,0.148579,2.8026e-045,2.8026e-045,5.83103,0.2,66,11,0,116,0,0
13535,9,0,0.0527639,0.138304,0.135041,7.69982,32,4.02194,0.221276,0.0109454,2.8026e-045,2.8026e-045,6.52716,0.2,59,8,0,116,0,0
13635,9,3,0.936935,0.29803,0.15134,6.74519,36,4.19737,0.261465,0.0336806,2.8026e-045,2.8026e-045,5.70827,0.2,60,8,0,116,0,0
13735,9,0,0.655854,0.369595,0.173165,6.79934,52,4.0478,0.206411,0.0243278,2.8026e-045,2.8026e-045,5.59525,0.2,63,10,0,116,0,0
13835,9,0,0.459098,0.387495,0.194598,5.22002,37,5.31294,0.0283582,0.260008,0.2,2.8026e-045,5.67223,0.2,82,12,0,116,0,0
13935,9,0,0.321369,0.37427,0.212566,5.9027,32,4.17632,0.240453,0.202998,0.00230584,2.8026e-045,5.39239,0.2,61,11,0,116,0,0
14035,9,0,0.224958,0.344408,0.22575,5.20677,37,4.07369,0.0401796,0.271374,2.65846e-005,2.8026e-045,5.83078,0.2,60,9,0,116,0,0
14135,9,0,0.157471,0.30702,0.233877,6.79346,36,4.23788,0.0823832,0.0101656,3.065e-007,2.8026e-045,6.21393,0.2,62,9,0,116,0,0
14235,9,1,0.410229,0.327662,0.243255,6.61941,30,4.43269,0.0133488,0.279037,3.5337e-009,2.8026e-045,5.52008,0.2,72,12,0,116,0,0
14335,9,0,0.287161,0.319562,0.250886,6.85982,30,3.73925,0.0875955,0.369338,4.07408e-011,2.8026e-045,5.38121,0.2,59,8,0,116,0,0
14435,9,0,0.201012,0.295852,0.255383,5.84137,53,3.67426,0.091726,0.0406949,4.6971e-013,2.8026e-045,6.97034,0.2,59,8,0,116,0,0
14535,9,0,0.140709,0.264823,0.256327,5.31654,38,3.81643,0.00985363,0.000469181,5.41538e-015,2.8026e-045,5.82039,0.2,61,9,0,116,0,0
14635,9,0,0.0984961,0.231558,0.25385,5.7428,31,3.91236,0.0957696,0.0302763,6.24352e-017,2.8026e-045,5.46063,0.2,64,9,0,116,0,0
14735,9,0,0.0689473,0.199036,0.248368,8.75549,35,4.36248,0.129104,0.0218239,7.19829e-019,2.8026e-045,5.65251,0.2,61,11,0,116,0,0
14835,9,0,0.0482631,0.168881,0.24042,5.65775,30,3.71895,0.00148847,0.160252,8.29906e-021,2.8026e-045,5.84732,0.2,59,8,0,116,0,0
14935,9,0,0.0337842,0.141862,0.230564,9.2774,31,3.82806,0.0225572,0.161755,9.56817e-023,2.8026e-045,5.54104,0.2,59,8,0,116,0,0
15035,9,0,0.0236489,0.118219,0.219329,5.94884,30,3.85278,0.158812,0.278691,1.10314e-024,2.8026e-045,5.95703,0.2,62,9,0,116,0,0
15135,9,0,0.0165542,0.0978862,0.207185,5.79026,61,3.70113,0.373195,0.417783,1.27183e-026,2.8026e-045,5.89434,0.2,62,9,0,116,0,0
15235,9,0,0.011588,0.0806266,0.194529,6.24016,66,4.04468,0.164618,0.238697,0.0250777,2.8026e-045,5.79614,0.2,62,11,0,116,0,0
15335,9,0,0.00811158,0.0661236,0.181689,5.65775,30,4.24424,0.128469,0.21215,0.0422322,2.8026e-045,5.53839,0.2,59,8,0,116,0,0
15435,9,0,0.0056781,0.0540345,0.168923,6.243,30,4.09156,0.224612,0.304846,0.000486904,2.8026e-045,5.65526,0.2,63,10,0,116,0,0
15535,9,1,0.303975,0.104023,0.162433,6.04775,69,3.99834,0.161296,0.191913,5.61362e-006,2.8026e-045,5.54934,0.2,62,10,0,116,0,0
15635,9,2,0.812782,0.245774,0.170767,6.03201,30,3.93139,0.0491579,0.125807,6.47207e-008,0.0268436,5.77186,0.2,62,9,0,116,0,0
15735,9,0,0.568948,0.310409,0.184731,7.41197,74,3.95086,0.0213475,0.092534,7.46179e-010,0.000309485,5.71408,0.2,61,9,0,116,0,0
15835,9,0,0.398263,0.32798,0.199056,6.05238,41,3.80675,0.36475,0.00106684,8.60286e-012,3.56812e-006,6.15424,0.2,62,9,0,116,0,0
15935,9,0,0.278784,0.318141,0.210965,6.3234,41,4.04655,0.00420528,0.0556992,9.91843e-014,4.11377e-008,5.4701,0.2,64,9,0,116,0,0
16035,9,0,0.195149,0.293542,0.219223,6.1277,34,3.60756,0.28783,0.239922,1.14352e-015,0.128,5.44914,0.2,61,10,0,116,0,0
16135,9,0,0.136604,0.262155,0.223516,6.78218,38,3.64386,0.254375,0.00564842,1.31839e-017,0.00147574,6.76897,0.2,59,8,0,116,0,0
16235,9,0,0.095623,0.228848,0.224049,6.06139,50,4.03608,0.0244076,0.0183126,1.52e-019,1.70141e-005,6.08635,0.2,62,9,0,116,0,0
16335,9,0,0.0669361,0.196466,0.221291,6.61659,62,3.89033,0.0442883,0.358401,1.75244e-021,1.9616e-007,5.85163,0.2,62,10,0,116,0,0
16435,9,0,0.0468553,0.166544,0.215816,6.67341,41,3.69344,0.420123,0.0309756,2.02042e-023,2.26157e-009,7.45388,0.2,59,8,0,116,0,0
16535,9,0,0.0327987,0.139795,0.208214,8.44775,36,3.59006,0.268268,0.000357125,2.32939e-025,2.60741e-011,5.45741,0.2,59,8,0,116,0,0
16635,9,0,0.0229591,0.116428,0.199035,6.75879,37,3.97561,0.096008,0.235644,2.6856e-027,3.00614e-013,5.46435,0.2,65,11,0,116,0,0
16735,9,0,0.0160714,0.0963564,0.188767,6.1138,51,4.27485,0.129107,0.268084,3.09629e-029,3.46585e-015,5.67234,0.128,66,10,0,116,0,0
16835,9,0,0.01125,0.0793351,0.177824,6.97467,36,3.64274,0.220954,0.0538299,3.56978e-031,3.99585e-017,5.68889,0.128,59,8,0,116,0,0
16935,9,0,0.00787497,0.0650431,0.166546,5.94643,36,3.75731,0.462256,0.000620617,4.11568e-033,4.6069e-019,5.72137,0.1024,59,8,0,115,0,0
17035,9,0,0.00551248,0.053137,0.155205,6.65414,38,3.82254,0.372513,0.00880325,4.74506e-035,5.3114e-021,6.13722,0.065536,63,10,0,115,0,0
17135,9,0,0.00385873,0.0432813,0.144013,8.68082,39,4.03188,0.10769,0.236538,5.47068e-037,6.12363e-023,5.65828,0.065536,59,10,0,115,0,0
17235,9,0,0.00270111,0.0351653,0.133128,6.86676,32,4.10856,0.222152,0.110843,6.30727e-039,7.06007e-025,6.82376,0.065536,61,9,0,115,0,0
17335,9,0,0.00189078,0.0285104,0.122666,5.66075,37,3.86379,0.0163051,0.166907,7.27176e-041,8.13971e-027,6.86441,0.065536,60,8,0,115,0,0
17435,9,1,0.301324,0.083073,0.118707,5.96533,30,3.89706,0.0877375,0.0522864,8.37976e-043,9.38445e-029,6.6967,0.065536,60,8,0,116,0,0
17535,9,0,0.210926,0.108644,0.117701,7.02659,32,3.91769,0.177303,0.0397868,9.80909e-045,1.08195e-030,6.82612,0.065536,62,10,0,116,0,0
17635,9,0,0.147649,0.116445,0.117575,5.18198,37,4.19342,0.00767367,0.193377,2.8026e-045,1.24741e-032,6.76571,0.065536,60,8,0,116,0,0
17735,9,0,0.103354,0.113827,0.1172,5.51489,32,3.77299,0.103483,0.0755726,2.8026e-045,1.43816e-034,6.91054,0.065536,60,8,0,116,0,0
17835,9,0,0.0723478,0.105531,0.116033,6.40817,43,4.13121,0.434021,0.0037536,2.8026e-045,1.65809e-036,7.6282,0.065536,72,11,0,116,0,0
17935,9,0,0.0506434,0.0945533,0.113885,9.78275,44,4.23993,0.342925,0.0356829,2.8026e-045,1.91165e-038,7.85418,0.065536,63,9,0,117,0,0
18035,9,0,0.0354504,0.0827328,0.11077,5.88204,42,4.20206,0.00755654,0.0369647,2.8026e-045,2.20399e-040,6.4648,0.065536,60,8,0,118,0,0
18135,9,0,0.0248153,0.0711493,0.106808,5.03378,37,3.98648,0.0564341,0.00330848,2.8026e-045,2.54196e-042,6.56286,0.065536,63,9,0,118,0,0
