time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count
2238,2,0,0.076317,0.264443,0.279134,1.92558,35,2.09435,0.00437437,0.282932,0,5.57519e-006,6.63364,0,41,10,0,143,0,0
2338,2,0,0.0534219,0.222239,0.273444,1.78596,35,2.10674,0.42043,0.00614429,0,6.42776e-008,6.33196,0,37,10,0,143,0,0
2438,2,0,0.0373953,0.18527,0.264627,1.87003,35,1.91697,0.0972268,7.08389e-005,0,7.41071e-010,6.06482,0,38,9,0,143,0,0
2538,2,0,0.0261767,0.153451,0.253509,1.89779,33,2.09496,0.0367606,0.21243,0,8.54397e-012,7.17554,0,37,9,0,144,0,0
2638,2,0,0.0183237,0.126426,0.240801,3.6326,36,2.1656,0.0928034,0.00244915,0,9.85052e-014,5.6031,0,33,7,0,143,0,0
2738,2,0,0.0128266,0.103706,0.227091,1.57677,35,2.05388,0.0799057,0.144371,0,1.13569e-015,5.82262,0,35,10,0,143,0,0
2838,2,0,0.00897862,0.0847605,0.212858,1.93607,29,2.37797,0.111007,0.0540933,0,1.30936e-017,7.0949,0,46,9,0,141,0,0
2938,2,0,0.00628503,0.0690654,0.198479,2.10879,33,1.64617,0.369051,0.0825437,0,1.50959e-019,5.80613,0,33,8,0,141,0,0
3038,2,0,0.00439952,0.0561322,0.184244,2.38992,31,2.28352,0.112284,0.0390527,0,1.74044e-021,5.90584,0,34,8,0,141,0,0
3138,2,2,0.60308,0.165522,0.182372,1.80829,32,2.16417,0.177128,0.000450247,0,2.00659e-023,6.11554,0,31,7,0,141,0,0
3238,2,0,0.422156,0.216849,0.18582,1.48577,37,2.18059,0.0675782,0.00450879,0,2.31344e-025,5.96247,0,34,9,0,141,0,0
3338,2,0,0.295509,0.232581,0.190496,1.66483,31,1.69781,0.234218,0.0139294,0,2.66722e-027,7.75037,0,30,6,0,140,0,0
3438,2,0,0.206856,0.227436,0.19419,1.74707,34,1.97363,0.246476,0.0175074,0,3.0751e-029,5.45857,0,27,6,0,139,0,0
3538,2,0,0.144799,0.210909,0.195862,2.36355,35,1.90026,0.0219433,0.37102,0,3.54535e-031,5.87445,0,29,7,0,139,0,0
3638,2,0,0.10136,0.188999,0.195175,2.25026,35,1.84649,0.000252989,0.00427757,0,4.08751e-033,5.73075,0,26,5,0,137,0,0
3738,2,0,0.0709517,0.165389,0.192197,1.93911,33,1.74992,0.105046,0.0419924,0,4.71258e-035,6.30935,0,33,7,0,137,0,0
3838,2,0,0.0496662,0.142245,0.187202,2.26291,32,1.90205,0.0822458,0.021959,0.16,5.43323e-037,7.68968,0,30,6,0,137,0,0
3938,2,0,0.0347663,0.120749,0.180556,1.99949,33,2.26846,0.0334182,0.200253,0.00184468,6.26409e-039,7.82299,0,29,8,0,137,0,0
4038,2,0,0.0243364,0.101467,0.172647,1.86414,34,1.8469,0.234717,0.0358632,2.12677e-005,7.22201e-041,5.7904,0,28,6,0,137,0,0
4138,2,0,0.0170355,0.0845803,0.163841,2.10225,34,1.95012,0.0243896,0.0817825,2.452e-007,8.32371e-043,6.16734,0,31,6,0,137,0,0
4238,2,0,0.0119249,0.0700492,0.154461,2.36306,42,1.75222,0.239554,0.000942888,2.82696e-009,9.80909e-045,6.43209,0,29,7,0,137,0,0
4338,2,0,0.0083474,0.0577089,0.144786,2.45697,33,1.92857,0.28523,0.217358,3.25926e-011,2.8026e-045,6.03052,0,28,6,0,137,0,0
4438,2,1,0.305843,0.107336,0.141041,1.84079,31,1.85212,0.163288,0.00250596,3.75768e-013,2.8026e-045,6.4057,0,26,5,0,137,0,0
4538,2,0,0.21409,0.128687,0.139806,2.54218,32,1.9931,0.0151823,0.0029112,4.33231e-015,2.8026e-045,5.82193,0,26,5,0,137,0,0
4638,2,0,0.149863,0.132922,0.139117,1.92074,33,2.01788,0.165805,0.033588,4.99481e-017,2.8026e-045,6.05145,0,29,6,0,137,0,0
4738,2,0,0.104904,0.127318,0.137937,1.83281,31,2.23974,0.201912,0.0263632,5.75863e-019,2.8026e-045,6.52326,0,35,6,0,137,0,0
4838,3,1,0.373433,0.176541,0.141798,3.34407,32,2.64925,0.173112,0.0217788,6.63925e-021,2.8026e-045,8.50959,0,40,8,0,137,0,0
4938,3,0,0.261403,0.193514,0.146969,2.71248,32,2.3659,0.0200278,0.0421941,7.65454e-023,2.8026e-045,6.961,0,42,9,0,137,0,0
5038,3,0,0.182982,0.191407,0.151413,1.61381,33,2.45787,0.213053,0.000486465,8.82508e-025,2.8026e-045,6.90443,0,44,11,0,137,0,0
5138,3,0,0.128088,0.178743,0.154146,1.70364,39,2.39487,0.126838,5.60857e-006,1.01746e-026,2.8026e-045,6.54739,0,39,9,0,137,0,0
5238,3,0,0.0896613,0.160927,0.154824,2.08132,33,2.41459,0.18018,0.0297259,1.17306e-028,2.8026e-045,6.58591,0,39,9,0,137,0,0
5338,3,0,0.0627629,0.141294,0.153471,3.03671,33,2.91199,0.0452356,0.000342717,1.35244e-030,2.8026e-045,6.23336,0,46,13,0,137,0,0
5438,3,0,0.043934,0.121822,0.150306,2.05301,34,3.3363,0.160829,0.248579,1.55926e-032,2.8026e-045,6.88082,0,51,9,0,137,0,0
5538,3,1,0.330754,0.163608,0.151637,2.34758,30,3.34534,0.108233,0.173861,1.79771e-034,2.8026e-045,6.46333,0,43,9,0,137,0,0
5638,3,0,0.231528,0.177192,0.154192,2.26098,31,2.56813,0.199087,0.00560736,2.07261e-036,2.8026e-045,6.43559,0,44,10,0,137,0,0
5738,3,0,0.162069,0.174168,0.15619,2.08276,32,3.05231,0.200134,0.0215395,2.38956e-038,2.8026e-045,6.35253,0,39,8,0,137,0,0
5838,3,0,0.113449,0.162024,0.156773,2.58675,33,3.12463,0.130307,0.038903,2.75498e-040,2.8026e-045,6.20088,0,43,11,0,137,0,0
5938,3,0,0.079414,0.145502,0.155646,2.38445,41,2.88081,0.0498207,0.000448522,3.17674e-042,2.8026e-045,6.5605,0,48,10,0,137,0,0
6038,3,0,0.0555898,0.12752,0.152833,1.79879,32,2.69064,0.0841424,5.17111e-006,3.64338e-044,2.8026e-045,6.53486,0,39,9,0,137,0,0
6138,3,0,0.0389129,0.109798,0.14853,2.07228,32,2.47732,0.0278136,0.183769,2.8026e-045,2.8026e-045,7.47404,0,37,7,0,137,0,0
6238,3,0,0.027239,0.0932864,0.143005,2.30759,37,2.53299,0.0703603,0.130119,2.8026e-045,2.8026e-045,6.25701,0,37,7,0,137,0,0
6338,3,0,0.0190673,0.0784425,0.136549,2.11955,39,2.61742,0.0276548,0.023596,2.8026e-045,2.8026e-045,6.32316,0,39,9,0,137,0,0
6438,3,0,0.0133471,0.0654235,0.129437,1.9392,31,2.65776,0.288319,0.0112672,2.8026e-045,2.8026e-045,6.31326,0,40,8,0,137,0,0
6538,3,0,0.00934298,0.0542074,0.121914,1.57005,33,2.89055,0.00782769,0.0635538,2.8026e-045,2.8026e-045,6.45858,0,51,9,0,137,0,0
6638,3,0,0.00654008,0.0446739,0.11419,1.8398,43,3.52365,0.401485,0.00952882,2.8026e-045,2.8026e-045,6.48961,0,62,11,0,137,0,0
6738,3,0,0.00457806,0.0366547,0.106436,1.63943,35,3.14139,0.328524,0.149808,2.8026e-045,2.8026e-045,7.43575,0,40,9,0,137,0,0
6838,3,0,0.00320464,0.0299647,0.098789,3.55725,37,2.6382,0.145532,0.00172717,2.8026e-045,2.8026e-045,8.16178,0,42,9,0,137,0,0
6938,3,0,0.00224325,0.0244204,0.0913522,2.19111,40,2.61771,0.00167786,0.0335744,2.8026e-045,2.8026e-045,6.6855,0,40,8,0,137,0,0
7038,3,1,0.30157,0.0798504,0.090202,2.2299,48,2.57526,0.216952,0.00326939,2.8026e-045,2.8026e-045,6.35918,0,37,7,0,137,0,0
7138,3,0,0.211099,0.1061,0.0917918,2.02301,33,2.82833,0.0680373,0.0217212,2.8026e-045,2.8026e-045,6.22394,0,41,10,0,137,0,0
7238,3,0,0.147769,0.114434,0.094056,2.49867,43,2.79531,0.0491028,0.10265,2.8026e-045,2.8026e-045,6.97155,0,41,9,0,137,0,0
7338,3,0,0.103439,0.112235,0.0958739,2.86052,42,2.73099,0.18741,0.035958,2.8026e-045,2.8026e-045,6.31538,0,42,10,0,137,0,0
7438,3,0,0.072407,0.104269,0.0967135,2.17966,35,3.01961,0.10882,0.0483946,2.8026e-045,2.8026e-045,6.29017,0,44,9,0,137,0,0
7538,3,0,0.0506849,0.0935525,0.0963974,1.74211,35,2.80234,0.132857,0.0457825,2.8026e-045,2.8026e-045,5.97814,0,38,8,0,137,0,0
7638,3,0,0.0354794,0.0819379,0.0949514,1.95225,48,2.7928,0.0311131,0.0424709,2.8026e-045,2.8026e-045,6.22147,0,39,8,0,137,0,0
7738,3,0,0.0248356,0.0705174,0.092508,2.15308,41,2.39703,0.000358709,0.30289,2.8026e-045,2.8026e-045,6.51459,0,38,8,0,137,0,0
7838,3,0,0.0173849,0.0598909,0.0892463,2.38175,37,2.76698,4.13564e-006,0.191025,2.8026e-045,2.8026e-045,9.02996,0,37,7,0,137,0,0
7938,3,0,0.0121694,0.0503466,0.0853563,2.71754,35,2.63858,0.00450365,0.284122,2.8026e-045,2.8026e-045,6.06931,0,37,7,0,137,0,0
8038,3,0,0.00851861,0.041981,0.0810188,1.97002,37,2.59525,0.160052,0.178907,2.8026e-045,2.8026e-045,6.07949,0,37,7,0,137,0,0
8138,3,0,0.00596303,0.0347774,0.0763947,2.55226,42,2.7015,0.129845,0.101472,2.8026e-045,2.8026e-045,8.92412,0,37,7,0,137,0,0
8238,3,0,0.00417412,0.0286568,0.0716209,1.89495,42,2.42816,0.191115,0.0586375,2.8026e-045,2.8026e-045,6.43772,0,37,7,0,137,0,0
8338,3,0,0.00292188,0.0235098,0.0668098,1.94404,37,2.80774,0.00220341,0.00806195,2.8026e-045,2.8026e-045,6.24643,0,42,9,0,137,0,0
8438,3,0,0.00204532,0.0192169,0.0620505,2.46647,33,2.77057,0.026869,9.2948e-005,2.8026e-045,2.8026e-045,6.36065,0,38,8,0,137,0,0
8538,3,0,0.00143172,0.0156599,0.0574114,2.22077,34,2.89573,0.0709861,1.07162e-006,2.8026e-045,2.8026e-045,8.65894,0,43,9,0,137,0,0
8638,3,0,0.00100221,0.0127283,0.0529431,2.16777,34,2.82728,0.187923,0.0109951,2.8026e-045,2.8026e-045,6.54468,0,40,8,0,137,0,0
8738,3,0,0.000701544,0.010323,0.0486811,2.17461,39,2.61664,0.213162,0.000126765,2.8026e-045,2.8026e-045,7.37229,0,37,7,0,139,0,0
8838,3,0,0.000491081,0.0083566,0.0446486,2.224,45,2.7642,0.0548864,0.0870123,2.8026e-045,2.8026e-045,6.48547,0,41,8,0,139,0,0
8938,3,0,0.000343757,0.00675403,0.0408592,2.21335,38,2.69347,0.193106,0.00550679,2.8026e-045,2.8026e-045,8.78896,0,38,8,0,139,0,0
9038,3,0,0.00024063,0.00545135,0.0373184,2.1651,37,2.81347,0.0980333,0.156799,2.8026e-045,2.8026e-045,6.6691,0,41,8,0,145,0,0
9138,3,0,0.000168441,0.00439477,0.034026,3.00009,33,2.86718,0.0980134,0.306434,2.8026e-045,2.8026e-045,6.67007,0,38,10,0,148,0,0
9238,3,0,0.000117909,0.0035394,0.0309774,2.47761,46,2.61445,0.0535588,0.0783565,2.8026e-045,2.8026e-045,6.4029,0,38,8,0,151,0,0
9338,3,0,8.2536e-005,0.00284802,0.0281644,2.0488,38,2.48112,0.0575499,0.00794027,2.8026e-045,2.8026e-045,7.16818,0,37,7,0,151,0,0
9438,3,0,5.77752e-005,0.00228997,0.025577,2.94402,37,2.48577,0.452288,0.090353,2.8026e-045,2.8026e-045,6.65498,0,40,8,0,151,0,0
9538,3,0,4.04426e-005,0.00184007,0.0232033,2.13502,32,2.59229,0.197684,0.0010417,2.8026e-045,2.8026e-045,6.84289,0,39,8,0,151,0,0
9638,3,0,2.83098e-005,0.00147772,0.0210307,3.47073,32,2.83496,0.157123,0.0110071,2.8026e-045,2.8026e-045,6.70033,0,39,9,0,153,0,0
9738,3,0,1.98169e-005,0.00118614,0.0190463,2.02759,41,2.63036,0.0709504,0.0407182,2.8026e-045,2.8026e-045,6.77059,0,39,8,0,153,0,0
9838,3,0,1.38718e-005,0.000951684,0.0172368,2.51759,32,2.67004,0.310293,0.200469,2.8026e-045,2.8026e-045,7.42979,0,41,9,0,153,0,0
9938,3,1,0.30001,0.0607633,0.0215895,2.0619,38,2.77514,0.0907969,0.00231126,2.8026e-045,2.8026e-045,6.15284,0,40,8,0,153,0,0
10038,3,0,0.210007,0.090612,0.0284917,1.91734,47,2.71472,0.00104682,0.00565615,0.2,2.8026e-045,6.66611,0,41,8,0,153,0,0
10138,3,0,0.147005,0.101891,0.0358316,2.15136,33,2.84672,0.0475846,0.204615,0.00230584,2.8026e-045,7.47509,0,37,7,0,153,0,0
10238,3,0,0.102903,0.102093,0.0424578,1.97018,33,2.87331,0.00793452,0.0260205,2.65846e-005,2.8026e-045,6.77379,0,39,8,0,153,0,0
10338,3,0,0.0720323,0.096081,0.0478201,2.4353,32,2.58638,9.14788e-005,0.0687183,3.065e-007,2.8026e-045,6.2514,0,38,8,0,153,0,0
10438,3,0,0.0504226,0.0869493,0.051733,2.06093,37,2.64317,1.05468e-006,0.238229,3.5337e-009,2.8026e-045,6.61029,0,37,7,0,153,0,0
10538,3,0,0.0352958,0.0766186,0.0542215,2.03779,39,2.32829,0.0250777,0.105147,4.07408e-011,2.8026e-045,6.04731,0,37,7,0,153,0,0
10638,3,0,0.0247071,0.0662363,0.055423,2.91492,32,2.96665,0.0768202,0.025778,4.6971e-013,2.8026e-045,6.3837,0,44,9,0,153,0,0
10738,3,0,0.017295,0.056448,0.0555255,3.32507,34,2.73994,0.0378592,0.193833,0.00360288,2.8026e-045,6.70332,0,39,8,0,153,0,0
10838,3,0,0.0121065,0.0475797,0.0547309,2.27226,32,2.53664,0.169233,0.102982,4.15384e-005,0.0045036,6.29425,0,40,8,0,153,0,0
10938,3,1,0.308475,0.0997587,0.0592337,2.18756,40,2.90006,0.0143501,0.202477,4.78906e-007,5.1923e-005,6.43177,0,39,8,0,153,0,0
11038,3,0,0.215932,0.122993,0.0656097,1.49801,38,2.62129,0.146305,0.130334,5.52141e-009,5.98632e-007,7.58236,0,39,8,0,153,0,0
11138,3,1,0.451153,0.188625,0.0779112,1.66869,39,3.12468,0.161687,0.140498,6.36575e-011,6.90176e-009,7.31001,0,43,8,0,153,0,0
11238,3,0,0.315807,0.214062,0.0915263,1.50728,38,2.75394,0.0287077,0.00161983,7.33921e-013,7.95719e-011,6.41971,0,37,7,0,153,0,0
11338,3,0,0.221065,0.215462,0.10392,1.62201,33,2.55856,0.0158297,0.00290098,8.46154e-015,9.17401e-013,6.45221,0,37,7,0,153,0,0
11438,3,0,0.154745,0.203319,0.11386,1.6776,39,2.75082,0.200326,0.00291575,9.75549e-017,1.05769e-014,6.27939,0,37,7,0,153,0,0
11538,3,0,0.108322,0.184319,0.120906,1.79934,37,2.83498,0.0401483,0.0655696,1.12473e-018,1.21944e-016,6.41515,0,42,9,0,153,0,0
11638,3,0,0.0758252,0.162621,0.125077,1.60955,41,2.67176,0.00856936,0.101932,1.29673e-020,1.40592e-018,7.05328,0,39,8,0,153,0,0
11738,3,0,0.0530776,0.140712,0.126641,2.14825,36,4.00989,0.159941,0.0667112,1.49503e-022,1.62091e-020,7.79267,0,37,7,0,153,0,0
11838,3,0,0.0371544,0.12,0.125977,1.58408,36,2.68944,0.00184399,0.0251263,1.72365e-024,1.86878e-022,6.34219,0,44,10,0,153,0,0
11938,3,0,0.026008,0.101202,0.123499,1.85167,38,2.63874,0.0369948,0.0271332,0.00288231,2.15456e-024,6.32246,0,39,8,0,153,0,0
12038,3,0,0.0182056,0.0846027,0.11961,1.53673,42,2.62436,0.160427,0.0690994,3.32307e-005,2.48404e-026,5.96372,0,39,8,0,153,0,0
12138,3,0,0.0127439,0.070231,0.114672,1.60036,34,2.47846,0.00184959,0.249115,3.83124e-007,2.86391e-028,6.08537,0,39,8,0,153,0,0
12238,3,0,0.00892076,0.0579689,0.109001,1.54148,40,2.63401,0.0268649,0.0950232,4.41712e-009,3.30186e-030,6.54977,0,39,8,0,153,0,0
12338,3,0,0.00624453,0.047624,0.102864,1.92289,40,2.79753,0.16031,0.031542,5.0926e-011,3.80679e-032,6.53748,0,37,7,0,153,0,0
12438,3,0,0.00437117,0.0389735,0.0964746,1.80903,39,3.74223,0.190246,0.263759,5.87137e-013,4.38893e-034,6.13198,0,42,11,0,153,0,0
12538,3,0,0.00305982,0.0317907,0.0900062,1.79309,40,4.6634,0.170989,0.0559791,6.76923e-015,5.06009e-036,6.54216,0,75,8,0,153,0,0
12638,3,0,0.00214187,0.025861,0.0835917,1.61839,36,8.6615,0.0129665,0.244115,7.8044e-017,5.83389e-038,6.17471,0,120,10,0,153,0,0
12738,3,0,0.00149931,0.0209886,0.0773314,1.84683,40,11.4952,0.144958,0.248767,8.99786e-019,6.72602e-040,6.60899,0,146,10,0,153,0,0
12838,3,0,0.00104952,0.0170008,0.0712983,1.79104,39,10.1783,0.403827,0.020048,1.03738e-020,7.75479e-042,6.09311,0,177,9,0,153,0,0
12938,3,0,0.000734663,0.0137476,0.0655433,1.94008,35,8.97414,0.07257,0.0245883,1.19602e-022,8.82818e-044,6.19269,0,121,8,0,153,0,0
13038,3,0,0.000514264,0.0111009,0.060099,2.20805,35,14.9508,0.0652612,0.29726,1.37892e-024,2.8026e-045,6.23219,0,224,9,0,153,0,0
13138,3,0,0.000359985,0.00895273,0.0549844,2.05543,37,17.4021,0.0739755,0.255023,1.58979e-026,2.8026e-045,8.76284,0,184,9,0,153,0,0
13238,3,0,0.000251989,0.00721258,0.0502072,2.33451,41,16.4785,0.522069,0.103241,1.8329e-028,2.8026e-045,6.30774,0,225,8,0,153,0,0
13338,3,0,0.000176393,0.00580535,0.045767,2.15974,38,15.4774,0.334026,0.0121791,2.11319e-030,2.8026e-045,6.65246,0,234,8,0,153,0,0
13438,3,0,0.000123475,0.00466897,0.0416572,2.44881,42,15.753,0.383686,0.0339465,2.43634e-032,2.8026e-045,6.57884,0,200,9,0,153,0,0
13538,3,0,8.64323e-005,0.00375246,0.0378667,2.25015,40,18.9934,0.0044236,0.211031,2.80891e-034,2.8026e-045,6.3837,0,226,9,0,153,0,0
13638,3,0,6.05026e-005,0.00301407,0.0343815,2.09236,38,17.4283,0.127529,0.341123,3.23846e-036,2.8026e-045,6.85233,0,220,10,0,153,0,0
13738,3,1,0.300042,0.0624197,0.0371853,2.47255,35,18.7669,1.24317,0.0419909,3.73369e-038,2.8026e-045,7.09554,0,234,9,0,153,0,0
13838,3,0,0.21003,0.0919417,0.0426609,2.9078,47,16.5746,0.294182,0.0512233,4.30465e-040,2.8026e-045,6.37555,0,201,10,0,153,0,0
13938,3,0,0.147021,0.102958,0.0486906,2.2477,42,18.5033,1.06745,0.34577,4.9634e-042,2.8026e-045,6.41427,0,252,9,0,153,0,0
14038,3,0,0.102915,0.102949,0.0541164,2.25368,39,17.4109,0.0391504,0.0859065,5.60519e-044,2.8026e-045,6.26253,0,217,10,0,153,0,0
14138,3,0,0.0720402,0.0967672,0.0583815,2.16683,39,18.5301,0.303532,0.109754,2.8026e-045,2.8026e-045,6.3265,0,221,9,0,153,0,0
14238,3,0,0.0504281,0.0874994,0.0612933,2.04468,41,18.8705,0.258185,0.535875,2.8026e-045,2.8026e-045,6.20114,0,246,9,0,153,0,0
14338,3,0,0.0352997,0.0770594,0.0628699,2.43734,40,21.92,3.00298,0.0391935,2.8026e-045,2.8026e-045,6.51743,0,726,8,0,153,0,0
14438,3,0,0.0247098,0.0665895,0.0632419,1.93643,35,21.324,3.43026,0.135867,2.8026e-045,2.8026e-045,6.47929,0,811,9,0,153,0,0
14538,3,1,0.317297,0.116731,0.0685908,3.25577,36,20.1327,0.0505434,0.453161,2.8026e-045,2.8026e-045,6.85895,0,219,8,0,153,0,0
14638,3,0,0.222108,0.137806,0.0755123,2.28211,45,14.441,3.67828,0.124804,2.8026e-045,2.8026e-045,5.948,0,912,10,0,153,0,0
14738,3,0,0.155475,0.14134,0.0820951,2.36155,44,22.8145,2.43443,0.174179,2.8026e-045,2.8026e-045,6.20035,0,280,12,0,153,0,0
14838,3,0,0.108833,0.134839,0.0873695,2.11366,39,25.5267,1.64148,0.438484,2.8026e-045,2.8026e-045,6.65745,0,387,10,0,153,0,0
14938,3,0,0.076183,0.123108,0.0909433,1.84947,33,31.5103,0.21248,1.24006,0.104858,2.8026e-045,7.35852,0,474,16,0,153,204,0
15038,3,0,0.0533281,0.109152,0.0927641,1.86287,42,38.8886,0.455274,1.17156,0.00120893,2.8026e-045,7.06086,0,584,14,0,153,100,0
15138,3,0,0.0373297,0.0947873,0.0929664,1.80704,40,44.0395,0.378115,1.7253,1.3938e-005,2.8026e-045,6.92105,0,664,18,0,153,95,0
15238,3,0,0.0261308,0.081056,0.0917754,1.76085,37,52.9048,0.266681,1.88739,1.60694e-007,2.8026e-045,8.91568,0,837,15,0,153,60,0
15338,3,1,0.318292,0.128503,0.0954482,2.57252,35,74.1978,1.71777,2.32335,1.85268e-009,2.8026e-045,6.3428,0,1298,18,0,153,0,0
15438,3,0,0.222804,0.147363,0.10064,1.52691,36,111.202,0.685384,3.56435,2.13599e-011,2.8026e-045,6.73479,0,1681,19,0,153,0,0
15538,3,0,0.155963,0.149083,0.105484,1.66195,42,133.453,0.489741,3.72111,2.46263e-013,2.8026e-045,6.51606,0,1926,17,0,153,0,0
15638,3,0,0.109174,0.141101,0.109046,2.55975,34,149.64,0.71958,5.53699,3.54903e-015,2.8026e-045,6.44481,0,2034,20,0,153,170,0
15738,3,0,0.0764218,0.128165,0.110958,1.90028,33,159.855,1.02422,6.08804,4.09175e-017,2.8026e-045,6.328,0,2277,17,0,153,13,0
15838,3,0,0.0534953,0.113231,0.111185,2.98922,35,163.807,0.680879,5.62763,0.0087961,2.8026e-045,6.21766,0,2305,19,0,153,0,0
15938,3,1,0.337447,0.158074,0.115874,1.87596,36,125.071,4.60772,5.137,0.000101412,2.8026e-045,6.33019,0,1517,28,0,153,0,0
16038,3,0,0.236213,0.173702,0.121657,2.70534,45,141.414,1.86592,4.97485,1.1692e-006,2.8026e-045,6.36386,0,1842,31,0,153,0,0
16138,3,0,0.165349,0.172031,0.126694,1.73401,34,153.304,2.37406,5.28965,1.348e-008,2.8026e-045,6.12539,0,2047,28,0,153,0,0
16238,4,41,12.4157,2.62077,0.376102,1.99222,39,160.544,1.93062,5.90408,1.55414e-010,2.8026e-045,6.04062,0,2198,29,0,153,0,0
16338,4,1,8.99102,3.89482,0.727974,2.34726,35,161.068,2.64026,5.53945,1.7918e-012,2.8026e-045,6.06794,0,2182,29,0,153,0,0
16438,4,0,6.29371,4.3746,1.09264,1.98415,40,126.066,3.5598,4.4882,2.06581e-014,2.8026e-045,6.49533,0,1548,27,0,153,0,0
16538,4,0,4.4056,4.3808,1.42145,2.15325,33,139.646,1.43298,4.70505,2.38171e-016,2.8026e-045,9.20971,0,1863,26,0,153,0,0
16638,4,0,3.08392,4.12143,1.69145,2.0327,33,159.042,2.22579,5.13269,2.74593e-018,2.8026e-045,6.33308,0,1928,29,0,153,0,0
16738,4,1,2.45874,3.78889,1.90119,2.03444,42,169.355,2.64302,5.18305,3.9573e-020,2.8026e-045,6.12783,0,2017,29,0,153,992,0
16838,4,0,1.72112,3.37534,2.04861,1.81642,34,173.977,3.22445,5.35573,4.56246e-022,2.8026e-045,6.40929,0,2058,30,0,153,639,0
16938,4,1,1.50478,3.00123,2.14387,2.00529,33,178.991,3.29622,5.29393,5.26016e-024,2.8026e-045,6.23602,0,1991,33,0,153,696,0
17038,4,0,1.05335,2.61165,2.19065,2.11852,45,172.968,2.89503,5.61198,6.06455e-026,2.8026e-045,6.69956,0,2026,31,0,153,542,0
17138,4,0,0.737344,2.23679,2.19526,2.31992,46,175.42,3.24975,5.51594,6.99196e-028,2.8026e-045,6.34042,0,2035,29,0,153,719,0
17238,4,0,0.516141,1.89266,2.165,2.45341,35,177.252,3.00757,6.1793,8.06118e-030,2.8026e-045,6.42882,0,2039,29,0,153,647,0
17338,4,1,0.661299,1.64639,2.11314,2.95838,36,178.145,3.40788,5.92167,9.29391e-032,2.8026e-045,5.94501,0,2064,28,0,153,504,0
17438,4,0,0.462909,1.40969,2.0428,2.46085,40,177.984,3.10351,5.69632,1.07152e-033,2.8026e-045,6.31756,0,2272,30,0,153,0,0
17538,4,1,0.624036,1.25256,1.96377,3.0071,40,188.034,2.53401,6.76904,1.23537e-035,2.8026e-045,6.52584,0,2207,30,0,153,0,0
