time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count
2936.5,11,0,0.81996,1.01771,0.82142,10.6101,42,1.97247,2.45159e-006,0.00327208,0,9.94648e-011,5.32573,0.2,38,6,0,121,0,0
3036.5,11,0,0.573972,0.928966,0.832174,8.49154,41,1.75703,0.113267,0.0655737,0,1.14675e-012,5.18342,0.2,57,6,0,120,0,0
3136.5,11,0,0.40178,0.823529,0.83131,7.66009,42,1.81094,0.11678,0.103156,0,1.32212e-014,5.1919,0.2,37,6,0,120,0,0
3236.5,11,0,0.281246,0.715072,0.819686,8.04335,43,3.36053,0.0195939,0.00118931,0,1.5243e-016,5.19575,0.2,57,9,0,120,0,0
3336.5,11,0,0.196872,0.611432,0.798861,8.64132,41,2.93982,0.135853,0.262414,0,1.75739e-018,5.09209,0.2,54,6,0,120,0,0
3436.5,11,0,0.137811,0.516708,0.770645,9.22651,42,3.2824,0.190965,0.0329497,0,2.02614e-020,5.73995,0.2,68,7,0,120,0,0
3536.5,11,0,0.0964675,0.43266,0.736847,8.07849,44,4.35984,0.355237,0.205926,0.00703688,2.33598e-022,5.35151,0.2,56,12,0,119,0,0
3636.5,11,0,0.0675272,0.359633,0.699125,8.55445,45,3.08507,0.0979735,0.00237416,8.11297e-005,2.6932e-024,6.86388,0.2,45,8,0,118,0,0
3736.5,11,1,0.347269,0.357161,0.664929,7.3398,47,2.8507,0.449206,0.150837,9.35362e-007,3.10505e-026,5.62881,0.2,45,7,0,118,0,0
3836.5,11,0,0.243088,0.334346,0.631871,8.29728,45,3.07507,0.135617,0.00173903,1.0784e-008,3.57988e-028,8.95185,0.2,60,7,0,118,0,0
3936.5,11,1,0.470162,0.361509,0.604834,7.60174,43,3.10053,0.230806,0.0335745,1.24331e-010,4.12732e-030,5.58482,0.2,55,9,0,118,0,0
4036.5,11,0,0.329113,0.35503,0.579854,8.23546,42,2.91623,0.0621914,0.000387088,1.43344e-012,4.75848e-032,5.36919,0.2,45,6,0,118,0,0
4136.5,11,0,0.230379,0.3301,0.554879,7.86993,49,3.11065,0.306504,4.46282e-006,1.65264e-014,5.48616e-034,5.58784,0.2,70,9,0,118,0,0
4236.5,11,0,0.161266,0.296333,0.529024,8.33913,43,3.11012,0.358311,0.00703693,1.90537e-016,6.32511e-036,5.29454,0.2,82,8,0,118,0,0
4336.5,11,0,0.112886,0.259644,0.502086,8.36634,45,3.08527,0.41067,8.11303e-005,2.19674e-018,7.29236e-038,6.06181,0.2,55,10,0,118,0,0
4436.5,11,0,0.0790201,0.223519,0.474229,8.3483,54,2.85596,0.37722,9.35369e-007,2.53267e-020,8.40752e-040,6.83267,0.2,44,9,0,118,0,0
4536.5,11,0,0.0553141,0.189878,0.445794,8.52645,42,3.00374,0.290658,1.07841e-008,2.91997e-022,9.69278e-042,5.13316,0.2,44,9,0,118,0,0
4636.5,11,0,0.0387198,0.159646,0.417179,8.8972,50,2.76224,0.00785467,0.0137439,3.3665e-024,1.10703e-043,5.40263,0.2,73,9,0,118,0,0
4736.5,11,0,0.0271039,0.133138,0.388775,8.4196,54,3.30642,0.143327,0.0379971,3.88131e-026,2.8026e-045,5.5349,0.2,67,10,0,118,0,0
4836.5,11,0,0.0189727,0.110305,0.360928,8.55537,51,3.50159,0.230426,0.017618,4.47485e-028,2.8026e-045,5.83257,0.2,59,11,0,118,0,0
4936.5,11,0,0.0132809,0.0909,0.333925,9.75089,48,3.59248,0.277425,0.161395,5.15916e-030,2.8026e-045,5.74525,0.2,73,12,0,118,0,0
5036.5,11,0,0.00929663,0.0745794,0.307991,10.0001,45,3.03866,0.323764,0.10989,5.9481e-032,2.8026e-045,6.83491,0.2,74,9,0,118,0,0
5136.5,11,0,0.00650764,0.060965,0.283288,9.71984,49,3.17322,0.104142,0.215011,6.8577e-034,2.8026e-045,7.15204,0.2,61,13,0,118,0,0
5236.5,11,0,0.00455535,0.0496831,0.259928,8.78282,50,3.53058,0.182211,0.263405,7.90639e-036,2.8026e-045,5.91828,0.2,63,11,0,118,0,0
5336.5,11,0,0.00318875,0.0403842,0.237973,9.23713,47,4.29517,0.182457,0.208666,9.11545e-038,2.8026e-045,6.41388,0.2,74,11,0,118,0,0
5436.5,11,0,0.00223212,0.0327538,0.217451,8.71516,50,4.95767,0.392993,0.0789369,1.05094e-039,2.8026e-045,7.68822,0.2,105,14,0,118,0,0
5536.5,11,0,0.00156249,0.0265155,0.198358,9.25795,54,4.36234,0.135941,0.171905,1.21156e-041,2.8026e-045,5.95496,0.2,74,12,0,118,0,0
5636.5,11,0,0.00109374,0.0214312,0.180665,10.3837,58,5.1963,0.227103,0.192812,1.38729e-043,2.8026e-045,6.27682,0.2,91,13,0,118,0,0
5736.5,11,0,0.000765618,0.0172981,0.164328,10.1028,49,5.33921,0.330048,0.130223,0.0137439,2.8026e-045,5.78152,0.2,102,11,0,118,0,0
5836.5,11,1,0.300536,0.0739456,0.15529,8.69358,44,4.33304,0.334062,0.18193,0.000158456,2.8026e-045,6.25557,0.2,83,12,0,118,0,0
5936.5,11,0,0.210375,0.101232,0.149884,9.1383,56,7.0808,0.567579,0.481197,1.82688e-006,2.8026e-045,6.26712,0.2,88,11,0,118,0,0
6036.5,11,0,0.147263,0.110438,0.14594,7.71378,41,6.49701,0.182042,0.0309685,2.10625e-008,2.8026e-045,5.9899,0.2,80,11,0,118,0,0
6136.5,11,0,0.103084,0.108967,0.142242,9.97613,43,6.14306,0.276768,0.320785,2.42834e-010,2.8026e-045,6.35004,0.2,81,9,0,118,0,0
6236.5,11,0,0.0721587,0.101605,0.138179,8.21621,48,6.66391,0.387838,0.128357,2.79969e-012,2.8026e-045,6.0094,0.2,98,11,0,118,0,0
6336.5,11,0,0.0505111,0.0913865,0.133499,8.34499,48,5.64258,0.329502,0.157655,0.16,0.0335544,5.82439,0.2,76,11,0,118,0,0
6436.5,11,0,0.0353577,0.0801807,0.128168,9.09808,43,6.01137,0.377184,0.0226004,0.00184468,0.000386857,5.98864,0.2,71,11,0,118,0,0
6536.5,11,0,0.0247504,0.0690947,0.12226,8.57277,51,7.52799,0.314075,0.00729744,2.12677e-005,4.46015e-006,6.04879,0.2,119,15,0,118,0,0
6636.5,11,0,0.0173253,0.0587408,0.115908,8.57934,46,8.06865,0.546635,0.0456301,2.452e-007,5.14221e-008,7.6064,0.2,119,12,0,118,0,0
6736.5,11,0,0.0121277,0.0494182,0.109259,11.7923,60,6.27162,0.142347,0.127992,2.82696e-009,5.92857e-010,5.86645,0.2,71,13,0,118,0,0
6836.5,11,0,0.00848939,0.0412324,0.102457,8.65886,44,5.63541,0.372129,0.00147565,3.25926e-011,6.83517e-012,6.64409,0.2,62,11,0,118,0,0
6936.5,11,1,0.305943,0.0941745,0.101628,8.44883,46,5.02336,0.285916,0.143999,3.75768e-013,7.88042e-014,5.93649,0.2,64,11,0,118,0,0
7036.5,11,0,0.21416,0.118172,0.103283,8.64093,46,4.78142,0.322358,0.239097,4.33231e-015,9.08551e-016,6.0857,0.2,74,10,0,118,0,0
7136.5,11,1,0.449912,0.18452,0.111406,8.84277,51,4.67634,0.498417,0.183092,4.99481e-017,1.04749e-017,6.07076,0.2,61,12,0,118,0,0
7236.5,11,0,0.314938,0.210603,0.121326,10.6019,45,4.22068,0.0393008,0.135435,5.75863e-019,1.20767e-019,5.93464,0.2,61,11,0,118,0,0
7336.5,11,0,0.220457,0.212574,0.130451,10.0136,50,4.14005,0.435254,0.00156146,6.63925e-021,1.39235e-021,5.73777,0.2,57,10,0,118,0,0
7436.5,11,0,0.15432,0.200923,0.137498,9.13523,45,4.54198,0.167742,0.0056475,0.041943,1.60527e-023,5.3593,0.2,78,10,0,118,0,0
7536.5,11,0,0.108024,0.182343,0.141983,8.85404,48,3.84456,0.0323804,0.017245,0.000483571,1.85075e-025,5.93581,0.2,57,11,0,118,0,0
7636.5,11,0,0.0756167,0.160998,0.143884,9.1823,43,4.11391,0.319053,0.0139427,5.57519e-006,2.13378e-027,6.27567,0.2,59,12,0,118,0,0
7736.5,11,0,0.0529317,0.139385,0.143434,9.08041,47,4.30935,0.313964,0.0837647,6.42776e-008,2.46008e-029,8.16966,0.2,64,12,0,118,0,0
7836.5,11,0,0.0370522,0.118918,0.140983,8.92775,43,3.66666,0.156071,0.214562,7.41071e-010,2.83628e-031,6.14288,0.2,75,10,0,118,0,0
7936.5,11,0,0.0259365,0.100322,0.136917,10.679,41,5.02091,0.23917,0.130615,8.54397e-012,3.27001e-033,6.02657,0.2,69,14,0,118,0,0
8036.5,11,0,0.0181556,0.0838886,0.131614,8.55543,41,3.91007,0.067659,0.159957,9.85052e-014,3.77006e-035,6.17211,0.2,60,13,0,118,0,0
8136.5,11,0,0.0127089,0.0696527,0.125418,9.14936,52,4.54797,0.121884,0.151319,1.13569e-015,4.34659e-037,6.58457,0.2,72,12,0,118,0,0
8236.5,11,0,0.00889623,0.0575014,0.118626,8.75607,51,5.93876,0.105818,0.195281,1.30936e-017,5.01127e-039,5.99562,0.2,109,13,0,118,0,0
8336.5,11,0,0.00622736,0.0472466,0.111488,8.68226,44,6.64745,0.549273,0.0358059,1.50959e-019,5.77755e-041,5.68305,0.2,74,13,0,118,0,0
8436.5,11,0,0.00435915,0.0386691,0.104206,10.3302,50,6.72595,0.486432,0.311609,1.74044e-021,6.65617e-043,6.00007,0.2,77,15,0,118,0,0
8536.5,11,0,0.0030514,0.0315456,0.0969401,8.04383,50,6.05765,0.612645,0.0691286,2.00659e-023,8.40779e-045,6.02907,0.2,64,13,0,118,0,0
8636.5,11,0,0.00213598,0.0256636,0.0898125,11.1771,46,5.80865,0.230726,0.0210245,2.31344e-025,2.8026e-045,7.07441,0.2,97,13,0,118,0,0
8736.5,11,1,0.301495,0.08083,0.0889142,7.58521,44,6.13519,0.418181,0.108272,2.66722e-027,2.8026e-045,5.85953,0.2,111,16,0,118,0,0
8836.5,11,0,0.211047,0.106873,0.0907101,9.33005,55,6.24162,0.217749,0.120037,3.0751e-029,2.8026e-045,7.23414,0.2,72,12,0,118,0,0
8936.5,11,0,0.147733,0.115045,0.0931436,8.38245,46,3.87176,0.259688,0.0538127,0.0045036,2.8026e-045,6.13418,0.2,55,14,0,118,0,0
9036.5,11,0,0.103413,0.112719,0.0951011,8.71211,52,6.28302,0.47416,0.00941652,5.1923e-005,2.8026e-045,6.12242,0.2,112,10,0,118,0,0
9136.5,11,0,0.072389,0.104653,0.0960563,10.1239,45,5.10369,0.153212,0.219544,5.98632e-007,2.8026e-045,6.21313,0.2,73,11,0,118,0,0
9236.5,11,0,0.0506723,0.0938567,0.0958363,9.42755,53,6.7192,0.298872,0.276863,6.90176e-009,2.8026e-045,5.99577,0.2,73,13,0,118,0,0
9336.5,11,0,0.0354706,0.0821795,0.0944706,9.05717,49,5.38475,0.317076,0.302187,7.95719e-011,2.8026e-045,7.95655,0.2,60,12,0,118,0,0
9436.5,11,0,0.0248294,0.0707095,0.0920945,10.8218,66,4.74519,0.445734,0.107493,9.17401e-013,2.8026e-045,5.82132,0.2,84,11,0,118,0,0
9536.5,11,0,0.0173806,0.0600437,0.0888894,9.25621,48,4.4761,0.391609,0.0100354,1.05769e-014,2.8026e-045,6.09657,0.2,65,13,0,118,0,0
9636.5,11,0,0.0121664,0.0504682,0.0850473,8.97148,62,4.54901,0.117142,0.123945,1.21944e-016,2.8026e-045,5.92312,0.2,71,13,0,118,0,0
9736.5,11,0,0.00851649,0.0420779,0.0807504,11.5774,62,4.1045,0.0903543,0.069348,1.40592e-018,2.8026e-045,6.16608,0.2,59,11,0,118,0,0
9836.5,11,0,0.00596154,0.0348546,0.0761608,8.85426,55,4.33978,0.27652,0.000799528,1.62091e-020,2.8026e-045,5.77147,0.2,84,10,0,118,0,0
9936.5,11,0,0.00417308,0.0287183,0.0714165,11.4291,49,4.10367,0.170017,0.160009,1.86878e-022,2.8026e-045,5.96627,0.2,66,10,0,118,0,0
10036.5,11,0,0.00292116,0.0235589,0.0666308,10.7112,57,4.02865,0.375704,0.147183,2.15456e-024,2.8026e-045,7.62513,0.2,52,11,0,118,0,0
10136.5,11,0,0.00204481,0.0192561,0.0618933,10.2987,45,11.7112,0.490884,0.0960159,0.38461,2.8026e-045,6.05385,0.2,121,16,9,118,0,0
10236.5,11,0,0.00143137,0.0156911,0.0572731,10.1754,45,11.3998,0.934352,0.00561059,0.458053,2.8026e-045,7.1586,0.2,121,10,0,118,0,0
10336.5,11,0,0.00100196,0.0127533,0.0528211,10.5666,40,6.02242,0.274947,0.0465113,0.533281,2.8026e-045,6.13821,0.2,94,13,0,118,0,0
10436.5,11,0,0.00070137,0.0103429,0.0485733,9.68246,45,4.28726,0.144503,0.00933233,0.00614831,2.8026e-045,5.90263,0.2,53,11,0,118,0,0
10536.5,11,1,0.300491,0.0683725,0.0505532,8.696,34,3.87323,0.114032,0.0057371,7.08853e-005,2.8026e-045,5.868,0.2,66,11,0,118,0,0
10636.5,11,0,0.210344,0.0967668,0.0551746,8.75693,49,3.45492,0.402163,6.61443e-005,8.17251e-007,2.8026e-045,5.83086,0.2,69,10,0,118,0,0
10736.5,11,0,0.147241,0.106862,0.0603433,8.18367,38,3.99555,0.154448,0.0819208,9.42227e-009,2.8026e-045,6.18508,0.2,59,10,0,118,0,0
10836.5,11,0,0.103068,0.106103,0.0649192,8.82398,47,4.32631,0.118919,0.00454736,1.08631e-010,2.8026e-045,6.14372,0.2,62,12,0,118,0,0
10936.5,11,0,0.0721479,0.0993119,0.0683585,8.90011,39,4.16867,0.14487,0.042403,1.25244e-012,2.8026e-045,5.80359,0.2,62,12,0,118,0,0
11036.5,11,0,0.0505035,0.0895502,0.0704777,9.22521,40,5.16234,0.557736,0.000488873,0.0274878,2.8026e-045,5.82444,0.2,119,12,0,118,0,0
11136.5,11,0,0.0353525,0.0787107,0.071301,8.91054,35,7.12759,0.180174,0.0524344,0.608317,0.00288231,5.83487,0.2,106,14,0,118,0,0
11236.5,11,0,0.0247467,0.0679179,0.0709626,10.6295,46,23.582,0.875752,0.497401,1.3415,3.32307e-005,5.63558,0.2,221,14,0,118,0,0
11336.5,11,0,0.0173227,0.0577988,0.0696463,9.54088,45,4.52506,0.0777211,0.00573464,0.0154664,3.83124e-007,6.0294,0.2,49,9,0,118,0,0
11436.5,11,0,0.0121259,0.0486643,0.0675481,9.37601,45,3.35452,0.26432,0.0508004,0.000178315,4.41712e-009,6.03349,0.2,65,8,0,118,0,0
11536.5,11,0,0.00848812,0.040629,0.0648562,10.1944,33,3.65097,0.203047,0.00418857,2.05584e-006,5.0926e-011,5.80728,0.2,55,11,0,118,0,0
11636.5,11,0,0.00594169,0.0336916,0.0617397,9.14674,36,5.24654,0.0552688,0.552665,2.37022e-008,5.87137e-013,6.34601,0.2,83,12,0,118,0,0
11736.5,11,1,0.304159,0.0877851,0.0643442,9.66476,32,7.70359,0.089142,0.0835862,2.73268e-010,6.76923e-015,6.32037,0.2,101,11,0,118,0,0
11836.5,11,0,0.212911,0.11281,0.0691908,9.75365,40,6.18567,0.499802,0.0996133,3.15057e-012,7.8044e-017,6.4753,0.2,91,11,0,118,0,0
11936.5,11,0,0.149038,0.120056,0.0742773,10.9874,37,7.51798,0.263752,0.0344772,3.63236e-014,8.99786e-019,5.85924,0.2,95,13,0,118,0,0
12036.5,11,0,0.104327,0.11691,0.0785406,11.2194,37,8.38894,0.431411,0.259685,4.18782e-016,1.03738e-020,5.89283,0.2,109,16,0,118,0,0
12136.5,11,0,0.0730286,0.108134,0.0814999,9.06322,33,7.8935,0.761027,0.118468,4.82823e-018,1.19602e-022,6.68338,0.2,84,12,0,118,0,0
12236.5,11,0,0.05112,0.096731,0.083023,8.96126,32,7.41446,1.10024,0.0669019,5.56658e-020,1.37892e-024,5.62815,0.2,177,12,0,118,0,0
12336.5,11,0,0.035784,0.0845416,0.0831749,8.94758,47,7.48632,1.27326,0.128771,6.41783e-022,1.58979e-026,6.81816,0.2,194,13,0,118,0,0
12436.5,11,0,0.0250488,0.0726431,0.0821217,8.58831,37,5.39964,0.641907,0.00436694,7.39925e-024,1.8329e-028,6.31212,0.2,91,14,0,118,0,0
12536.5,11,0,0.0175342,0.0616213,0.0800717,14.2341,32,5.10755,0.364089,0.0172302,8.53076e-026,2.11319e-030,6.76794,0.2,68,12,0,118,0,0
12636.5,11,0,0.0122739,0.0517518,0.0772397,8.68199,37,5.36833,0.305708,0.000198651,9.8353e-028,2.43634e-032,6.42552,0.2,79,10,0,118,0,0
12736.5,11,0,0.00859174,0.0431198,0.0738277,8.75726,32,5.08241,0.360423,0.0423528,1.13393e-029,2.80891e-034,5.73708,0.2,68,13,0,118,0,0
12836.5,11,0,0.00601422,0.0356987,0.0700148,11.3492,36,4.7272,0.284198,0.0428388,1.30734e-031,3.23846e-036,5.80074,0.2,67,13,0,118,0,0
12936.5,11,0,0.00420995,0.0294009,0.0659534,9.31345,38,4.89045,0.0274933,0.0824139,1.50726e-033,3.73369e-038,5.40296,0.2,60,11,0,118,0,0
13036.5,11,0,0.00294697,0.0241101,0.0617691,8.95587,35,4.20964,0.125828,0.0697368,1.73775e-035,4.30465e-040,6.07338,0.2,75,11,0,118,0,0
13136.5,11,0,0.00206288,0.0197007,0.0575622,9.3215,34,4.43196,0.0433937,0.200606,2.00349e-037,4.9634e-042,7.27874,0.2,60,10,0,118,0,0
13236.5,11,0,0.00144401,0.0160494,0.0534109,8.80885,32,4.01519,0.0785059,0.171109,2.30987e-039,5.60519e-044,5.85749,0.2,57,12,0,118,0,0
13336.5,11,0,0.00101081,0.0130416,0.049374,9.74623,38,4.26995,0.407358,0.00900963,2.66303e-041,2.8026e-045,6.17031,0.2,55,10,0,118,0,0
13436.5,11,0,0.000707567,0.0105748,0.0454941,9.19283,34,4.72738,0.118926,0.0172837,3.06884e-043,2.8026e-045,6.74458,0.2,70,10,0,118,0,0
13536.5,11,0,0.000495297,0.00855893,0.0418006,8.56614,32,4.1928,0.0669071,0.118098,2.8026e-045,2.8026e-045,5.95938,0.2,55,10,0,118,0,0
13636.5,11,0,0.000346708,0.00691648,0.0383122,9.91754,36,4.33717,0.0422129,0.0768591,2.8026e-045,2.8026e-045,7.15648,0.2,60,12,0,118,0,0
13736.5,11,0,0.000242695,0.00558172,0.0350391,10.0794,34,4.64716,0.155964,0.00448901,2.8026e-045,2.8026e-045,6.40234,0.2,61,11,0,118,0,0
13836.5,11,0,0.000169887,0.00449936,0.0319851,9.23178,40,4.75664,0.0353526,0.0313989,2.8026e-045,2.8026e-045,5.9763,0.2,95,11,0,118,0,0
13936.5,11,0,0.000118921,0.00362327,0.029149,9.53942,45,4.92785,0.263957,0.0637859,2.8026e-045,2.8026e-045,6.81395,0.2,67,14,0,118,0,0
14036.5,11,1,0.300083,0.0629153,0.0325256,8.74073,40,4.50459,0.125806,0.170678,2.8026e-045,2.8026e-045,5.86094,0.2,65,12,0,118,0,0
14136.5,11,0,0.210058,0.0923439,0.0385074,8.65624,37,4.23267,0.383081,0.137922,2.8026e-045,2.8026e-045,6.32626,0.2,59,11,0,118,0,0
14236.5,11,1,0.447041,0.163283,0.050985,8.59562,34,3.91737,0.353232,0.00862701,2.8026e-045,2.8026e-045,5.84111,0.2,67,9,0,118,0,0
14336.5,11,0,0.312929,0.193212,0.0652077,8.51061,39,4.77885,0.100255,9.94627e-005,2.8026e-045,2.8026e-045,6.61468,0.2,64,13,0,118,0,0
14436.5,11,0,0.21905,0.19838,0.0785249,10.8432,34,3.9871,0.080689,0.262173,2.8026e-045,2.8026e-045,5.60071,0.2,58,11,0,118,0,0
14536.5,11,0,0.153335,0.189371,0.0896095,11.4227,35,4.44537,0.545657,0.163023,2.8026e-045,2.8026e-045,6.10879,0.2,72,10,0,118,0,0
14636.5,11,0,0.107334,0.172964,0.0979449,12.04,36,4.22679,0.0200349,0.0526489,2.8026e-045,2.8026e-045,5.64288,0.2,67,10,0,118,0,0
14736.5,11,0,0.0751341,0.153398,0.10349,11.8317,35,3.95641,0.389524,0.066143,2.8026e-045,2.8026e-045,6.26764,0.2,60,12,0,118,0,0
14836.5,11,0,0.0525939,0.133237,0.106465,9.6155,35,5.41953,0.051562,0.103163,2.8026e-045,2.8026e-045,5.66304,0.2,69,12,0,118,0,0
14936.5,11,0,0.0368157,0.113953,0.107214,10.3177,38,6.40122,0.371618,0.161189,2.8026e-045,2.8026e-045,6.1264,0.2,65,9,0,118,0,0
15036.5,11,1,0.325771,0.156316,0.112124,11.284,39,4.89057,0.225033,0.217693,2.8026e-045,2.8026e-045,6.74374,0.2,72,11,0,118,0,0
15136.5,11,0,0.22804,0.170661,0.117978,10.893,46,5.06286,0.0550233,0.00611271,2.8026e-045,2.8026e-045,6.22379,0.2,285,12,0,118,0,0
15236.5,11,0,0.159628,0.168454,0.123025,8.36389,38,6.1531,0.640118,0.0819905,2.8026e-045,2.8026e-045,6.3454,0.2,57,11,0,118,0,0
15336.5,11,0,0.111739,0.157111,0.126434,9.75546,39,4.36583,0.373345,0.000945286,2.8026e-045,2.8026e-045,7.15095,0.2,51,9,0,118,0,0
15436.5,11,0,0.0782176,0.141333,0.127924,8.03197,35,7.97212,0.47547,0.008807,2.8026e-045,2.8026e-045,6.1253,0.2,132,10,0,118,0,0
15536.5,11,0,0.0547523,0.124017,0.127533,8.11446,33,5.74773,0.455829,0.0744336,2.8026e-045,2.8026e-045,6.02823,0.2,76,13,0,118,0,0
15636.5,11,0,0.0383266,0.106879,0.125468,7.76851,56,4.07697,0.415747,0.0279625,2.8026e-045,2.8026e-045,5.97772,0.2,61,12,0,118,0,0
15736.5,11,0,0.0268286,0.0908686,0.122008,7.7523,34,3.5158,0.377036,0.162128,2.8026e-045,2.8026e-045,5.81313,0.2,55,12,0,118,0,0
15836.5,11,0,0.0187801,0.0764509,0.117452,7.59896,50,4.35577,0.138202,0.146212,2.8026e-045,2.8026e-045,5.76132,0.2,76,12,0,118,0,0
15936.5,11,0,0.013146,0.0637899,0.112086,7.75927,36,3.85385,0.29449,0.00872259,0.0087961,0.0045036,6.04148,0.2,59,12,0,118,0,0
16036.5,11,0,0.00920222,0.0528724,0.106164,8.84614,53,4.02003,0.0637932,0.21084,0.000101412,5.1923e-005,6.53086,0.2,56,13,0,118,0,0
16136.5,11,0,0.00644156,0.0435862,0.0999066,8.19422,37,3.65501,0.320856,0.0359853,1.1692e-006,5.98632e-007,6.01118,0.2,52,9,0,118,0,0
16236.5,11,0,0.00450909,0.0357708,0.093493,8.89452,42,4.43537,0.281664,0.105144,1.348e-008,6.90176e-009,6.37997,0.2,75,10,0,118,0,0
16336.5,11,0,0.00315636,0.0292479,0.0870685,8.19765,38,3.96785,0.311126,0.167697,1.55414e-010,7.95719e-011,6.01576,0.2,47,8,0,118,0,0
16436.5,11,0,0.00220945,0.0238402,0.0807457,10.4052,45,4.06916,0.165141,0.0543622,1.7918e-012,9.17401e-013,6.21812,0.2,55,11,0,118,0,0
16536.5,11,0,0.00154662,0.0193815,0.0746093,8.90378,38,3.79953,0.117378,0.128104,2.06581e-014,1.05769e-014,6.06245,0.2,48,8,0,118,0,0
16636.5,11,0,0.00108263,0.0157217,0.0687205,9.23352,47,3.58762,0.0883641,0.0943921,2.38171e-016,1.21944e-016,5.95342,0.2,66,8,0,118,0,0
16736.5,11,0,0.000757843,0.0127289,0.0631214,8.9716,40,4.3993,0.27651,0.103061,2.74593e-018,1.40592e-018,6.42902,0.2,59,12,0,118,0,0
