time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count
131.5,3,0,0,0,0,0.093,252,0,0,0,0,0,0,0,3752,0,0,118,0,0
231.5,2,0,0,0,0,0.34899,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
331.5,3,0,0,0,0,0.525284,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
431.5,3,0,0,0,0,0.403556,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
531.5,4,0,0,0,0,0.487858,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
631.5,4,0,0,0,0,0.508755,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
731.5,4,0,0,0,0,0.488564,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
831.5,5,0,0,0,0,0.709659,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
931.5,5,0,0,0,0,0.552024,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
1031.5,5,0,0,0,0,0.577521,27,0,0,0,0,0,0,0,3765,0,0,118,0,0
1131.5,5,4,1.2,0.24,0.024,2.33747,32,6.5724,0.1024,0,0,0,4.00483,0,88,12,0,118,0,0
1231.5,5,3,1.74,0.54,0.0756,2.66539,32,2.82318,0.403295,0.166522,0,0,6.05563,0,52,11,0,118,0,0
1331.5,5,0,1.218,0.6756,0.1356,2.84372,33,2.10905,0.12045,0.00642347,0,0,4.62723,0,46,7,0,118,0,0
1431.5,5,0,0.8526,0.711,0.19314,2.85324,32,3.24199,0.313708,0.192544,0,0,4.85163,0,68,9,0,118,0,0
1531.5,5,0,0.59682,0.688164,0.242642,2.71788,31,2.68318,0.117012,0.16222,0,0,4.57639,0,48,10,0,118,0,0
1631.5,5,0,0.417774,0.634086,0.281787,3.0053,33,3.54489,0.390787,0.0275619,0,0,4.54491,0,67,13,0,118,0,0
1731.5,5,0,0.292442,0.565757,0.310184,3.02058,32,2.57642,0.135072,0.0174976,0,0,4.45612,0,46,8,0,118,0,0
1831.5,5,0,0.204709,0.493548,0.32852,3.5697,32,3.12779,0.222314,0.245893,0,0,4.50749,0,85,11,0,118,0,0
1931.5,5,1,0.443296,0.483497,0.344018,3.31695,33,2.37464,0.138844,0.160681,0,0,4.60178,0,43,8,0,118,0,0
2031.5,5,0,0.310308,0.448859,0.354502,3.05744,35,3.76555,0.206104,0.105227,0.00288231,0,4.63122,0,61,11,0,118,0,0
2131.5,5,0,0.217215,0.402531,0.359305,3.02704,32,2.39291,0.16543,0.00121319,0.00363611,0,4.79467,0,43,8,0,118,0,0
2231.5,5,0,0.152051,0.352435,0.358618,2.90874,32,1.99576,0.134033,0.00451759,4.19215e-005,0,4.71089,0,53,7,0,118,0,0
2331.5,5,0,0.106435,0.303235,0.35308,3.04634,31,3.36051,0.282143,0.0115926,4.83322e-007,0,5.45135,0,52,11,0,118,0,0
